epoch,family,target,metric,score
1,density,0,r2,0.7984
1,density,1,r2,0.4651
1,density,2,r2,0.929
1,density,3,r2,0.9014
1,density,mean,r2,0.7735
2,density,0,r2,0.8107
2,density,1,r2,0.5335
2,density,2,r2,0.9336
2,density,3,r2,0.9054
2,density,mean,r2,0.7958
3,density,0,r2,0.8163
3,density,1,r2,0.5772
3,density,2,r2,0.9382
3,density,3,r2,0.9254
3,density,mean,r2,0.8143
4,density,0,r2,0.8088
4,density,1,r2,0.6449
4,density,2,r2,0.9487
4,density,3,r2,0.9297
4,density,mean,r2,0.833
5,density,0,r2,0.8311
5,density,1,r2,0.6674
5,density,2,r2,0.9444
5,density,3,r2,0.9223
5,density,mean,r2,0.8413
6,density,0,r2,0.8374
6,density,1,r2,0.7023
6,density,2,r2,0.9543
6,density,3,r2,0.9367
6,density,mean,r2,0.8577
7,density,0,r2,0.808
7,density,1,r2,0.7027
7,density,2,r2,0.9517
7,density,3,r2,0.9359
7,density,mean,r2,0.8496
8,density,0,r2,0.8317
8,density,1,r2,0.7208
8,density,2,r2,0.9523
8,density,3,r2,0.9316
8,density,mean,r2,0.8591
9,density,0,r2,0.842
9,density,1,r2,0.7291
9,density,2,r2,0.9506
9,density,3,r2,0.9357
9,density,mean,r2,0.8643
10,density,0,r2,0.8373
10,density,1,r2,0.7388
10,density,2,r2,0.9563
10,density,3,r2,0.94
10,density,mean,r2,0.8681
