epoch,family,target,metric,score
1,size,0,r2,0.8323
1,size,1,r2,0.5343
1,size,2,r2,0.4664
1,size,3,r2,0.6145
1,size,4,r2,0.7158
1,size,mean,r2,0.6326
2,size,0,r2,0.8559
2,size,1,r2,0.575
2,size,2,r2,0.5121
2,size,3,r2,0.6109
2,size,4,r2,0.7308
2,size,mean,r2,0.6569
3,size,0,r2,0.865
3,size,1,r2,0.5492
3,size,2,r2,0.5001
3,size,3,r2,0.6373
3,size,4,r2,0.727
3,size,mean,r2,0.6557
4,size,0,r2,0.8697
4,size,1,r2,0.5735
4,size,2,r2,0.5202
4,size,3,r2,0.6364
4,size,4,r2,0.7364
4,size,mean,r2,0.6672
5,size,0,r2,0.8579
5,size,1,r2,0.5712
5,size,2,r2,0.5235
5,size,3,r2,0.6294
5,size,4,r2,0.7283
5,size,mean,r2,0.6621
6,size,0,r2,0.8689
6,size,1,r2,0.5662
6,size,2,r2,0.5199
6,size,3,r2,0.6433
6,size,4,r2,0.75
6,size,mean,r2,0.6697
7,size,0,r2,0.8636
7,size,1,r2,0.5752
7,size,2,r2,0.506
7,size,3,r2,0.6279
7,size,4,r2,0.7493
7,size,mean,r2,0.6644
8,size,0,r2,0.8677
8,size,1,r2,0.5861
8,size,2,r2,0.4942
8,size,3,r2,0.6273
8,size,4,r2,0.7415
8,size,mean,r2,0.6634
9,size,0,r2,0.8729
9,size,1,r2,0.5882
9,size,2,r2,0.5293
9,size,3,r2,0.6306
9,size,4,r2,0.7448
9,size,mean,r2,0.6732
10,size,0,r2,0.8691
10,size,1,r2,0.5901
10,size,2,r2,0.5179
10,size,3,r2,0.6256
10,size,4,r2,0.7338
10,size,mean,r2,0.6673
