epoch,family,target,metric,score
1,density,0,r2,0.8054
1,density,1,r2,0.4531
1,density,2,r2,0.8911
1,density,3,r2,0.8861
1,density,mean,r2,0.7589
2,density,0,r2,0.8222
2,density,1,r2,0.5447
2,density,2,r2,0.9211
2,density,3,r2,0.9116
2,density,mean,r2,0.7999
3,density,0,r2,0.8045
3,density,1,r2,0.6068
3,density,2,r2,0.9346
3,density,3,r2,0.9166
3,density,mean,r2,0.8156
4,density,0,r2,0.8138
4,density,1,r2,0.6398
4,density,2,r2,0.9376
4,density,3,r2,0.922
4,density,mean,r2,0.8283
5,density,0,r2,0.7931
5,density,1,r2,0.6532
5,density,2,r2,0.9434
5,density,3,r2,0.9288
5,density,mean,r2,0.8296
6,density,0,r2,0.8248
6,density,1,r2,0.6691
6,density,2,r2,0.9455
6,density,3,r2,0.9262
6,density,mean,r2,0.8414
7,density,0,r2,0.8293
7,density,1,r2,0.7089
7,density,2,r2,0.9499
7,density,3,r2,0.9336
7,density,mean,r2,0.8554
8,density,0,r2,0.8204
8,density,1,r2,0.7267
8,density,2,r2,0.9433
8,density,3,r2,0.9282
8,density,mean,r2,0.8546
9,density,0,r2,0.8309
9,density,1,r2,0.7222
9,density,2,r2,0.9534
9,density,3,r2,0.9346
9,density,mean,r2,0.8603
10,density,0,r2,0.8181
10,density,1,r2,0.7307
10,density,2,r2,0.949
10,density,3,r2,0.9308
10,density,mean,r2,0.8571
