epoch,family,target,metric,score
1,size,0,r2,0.6833
1,size,1,r2,0.2483
1,size,2,r2,0.3841
1,size,3,r2,0.3883
1,size,4,r2,0.4478
1,size,mean,r2,0.4304
2,size,0,r2,0.7212
2,size,1,r2,0.3197
2,size,2,r2,0.4206
2,size,3,r2,0.4677
2,size,4,r2,0.5256
2,size,mean,r2,0.491
3,size,0,r2,0.734
3,size,1,r2,0.3519
3,size,2,r2,0.4548
3,size,3,r2,0.5078
3,size,4,r2,0.5566
3,size,mean,r2,0.521
4,size,0,r2,0.7554
4,size,1,r2,0.3714
4,size,2,r2,0.3836
4,size,3,r2,0.499
4,size,4,r2,0.5653
4,size,mean,r2,0.5149
5,size,0,r2,0.7183
5,size,1,r2,0.4185
5,size,2,r2,0.4794
5,size,3,r2,0.5376
5,size,4,r2,0.5572
5,size,mean,r2,0.5422
6,size,0,r2,0.7732
6,size,1,r2,0.4123
6,size,2,r2,0.4701
6,size,3,r2,0.5393
6,size,4,r2,0.5817
6,size,mean,r2,0.5553
7,size,0,r2,0.7714
7,size,1,r2,0.4316
7,size,2,r2,0.4835
7,size,3,r2,0.5446
7,size,4,r2,0.5531
7,size,mean,r2,0.5569
8,size,0,r2,0.7699
8,size,1,r2,0.4552
8,size,2,r2,0.4776
8,size,3,r2,0.5423
8,size,4,r2,0.5707
8,size,mean,r2,0.5631
9,size,0,r2,0.747
9,size,1,r2,0.3725
9,size,2,r2,0.4778
9,size,3,r2,0.5283
9,size,4,r2,0.606
9,size,mean,r2,0.5463
10,size,0,r2,0.7705
10,size,1,r2,0.4643
10,size,2,r2,0.4728
10,size,3,r2,0.5241
10,size,4,r2,0.5979
10,size,mean,r2,0.5659
