epoch,family,target,metric,score
1,location,0,r2,0.2825
1,location,1,r2,0.292
1,location,2,r2,0.3061
1,location,mean,r2,0.2935
2,location,0,r2,0.3239
2,location,1,r2,0.3567
2,location,2,r2,0.3931
2,location,mean,r2,0.3579
3,location,0,r2,0.4039
3,location,1,r2,0.3303
3,location,2,r2,0.4171
3,location,mean,r2,0.3838
4,location,0,r2,0.3684
4,location,1,r2,0.4132
4,location,2,r2,0.3938
4,location,mean,r2,0.3918
5,location,0,r2,0.355
5,location,1,r2,0.4133
5,location,2,r2,0.4715
5,location,mean,r2,0.4133
6,location,0,r2,0.3976
6,location,1,r2,0.4093
6,location,2,r2,0.4758
6,location,mean,r2,0.4276
7,location,0,r2,0.424
7,location,1,r2,0.4327
7,location,2,r2,0.4881
7,location,mean,r2,0.4483
8,location,0,r2,0.4443
8,location,1,r2,0.4629
8,location,2,r2,0.4942
8,location,mean,r2,0.4671
9,location,0,r2,0.4077
9,location,1,r2,0.4842
9,location,2,r2,0.4782
9,location,mean,r2,0.4567
10,location,0,r2,0.428
10,location,1,r2,0.4703
10,location,2,r2,0.4668
10,location,mean,r2,0.455
