epoch,family,target,metric,score
1,radiomics,0,r2,0.7019
1,radiomics,1,r2,0.0468
1,radiomics,2,r2,0.591
1,radiomics,mean,r2,0.4466
2,radiomics,0,r2,0.7607
2,radiomics,1,r2,0.0638
2,radiomics,2,r2,0.6751
2,radiomics,mean,r2,0.4999
3,radiomics,0,r2,0.7853
3,radiomics,1,r2,0.0616
3,radiomics,2,r2,0.625
3,radiomics,mean,r2,0.4907
4,radiomics,0,r2,0.7977
4,radiomics,1,r2,0.0854
4,radiomics,2,r2,0.6741
4,radiomics,mean,r2,0.519
5,radiomics,0,r2,0.8142
5,radiomics,1,r2,0.0606
5,radiomics,2,r2,0.6764
5,radiomics,mean,r2,0.517
6,radiomics,0,r2,0.803
6,radiomics,1,r2,0.0604
6,radiomics,2,r2,0.6864
6,radiomics,mean,r2,0.5166
7,radiomics,0,r2,0.785
7,radiomics,1,r2,0.0902
7,radiomics,2,r2,0.6206
7,radiomics,mean,r2,0.4986
8,radiomics,0,r2,0.8178
8,radiomics,1,r2,0.1081
8,radiomics,2,r2,0.717
8,radiomics,mean,r2,0.5477
9,radiomics,0,r2,0.8167
9,radiomics,1,r2,0.1084
9,radiomics,2,r2,0.6909
9,radiomics,mean,r2,0.5387
10,radiomics,0,r2,0.824
10,radiomics,1,r2,0.1124
10,radiomics,2,r2,0.7026
10,radiomics,mean,r2,0.5463
