epoch,family,target,metric,score
1,density,0,r2,0.2963
1,density,1,r2,0.1197
1,density,2,r2,0.7253
1,density,3,r2,0.6548
1,density,mean,r2,0.449
2,density,0,r2,0.3356
2,density,1,r2,0.1475
2,density,2,r2,0.7794
2,density,3,r2,0.6957
2,density,mean,r2,0.4896
3,density,0,r2,0.3201
3,density,1,r2,0.1276
3,density,2,r2,0.7523
3,density,3,r2,0.6985
3,density,mean,r2,0.4746
4,density,0,r2,0.3565
4,density,1,r2,0.172
4,density,2,r2,0.788
4,density,3,r2,0.7072
4,density,mean,r2,0.5059
5,density,0,r2,0.3541
5,density,1,r2,0.1558
5,density,2,r2,0.7778
5,density,3,r2,0.7126
5,density,mean,r2,0.5001
6,density,0,r2,0.3419
6,density,1,r2,0.1163
6,density,2,r2,0.7992
6,density,3,r2,0.7352
6,density,mean,r2,0.4982
7,density,0,r2,0.4143
7,density,1,r2,0.1874
7,density,2,r2,0.7902
7,density,3,r2,0.7394
7,density,mean,r2,0.5328
8,density,0,r2,0.4404
8,density,1,r2,0.2
8,density,2,r2,0.8047
8,density,3,r2,0.7386
8,density,mean,r2,0.5459
9,density,0,r2,0.4169
9,density,1,r2,0.1833
9,density,2,r2,0.8054
9,density,3,r2,0.7424
9,density,mean,r2,0.537
10,density,0,r2,0.3951
10,density,1,r2,0.2014
10,density,2,r2,0.7953
10,density,3,r2,0.7283
10,density,mean,r2,0.53
