epoch,family,target,metric,score
1,density,0,r2,0.2849
1,density,1,r2,0.12
1,density,2,r2,0.7194
1,density,3,r2,0.6734
1,density,mean,r2,0.4494
2,density,0,r2,0.2931
2,density,1,r2,0.1341
2,density,2,r2,0.7812
2,density,3,r2,0.6769
2,density,mean,r2,0.4713
3,density,0,r2,0.2876
3,density,1,r2,0.1069
3,density,2,r2,0.7665
3,density,3,r2,0.7038
3,density,mean,r2,0.4662
4,density,0,r2,0.3929
4,density,1,r2,0.1738
4,density,2,r2,0.7669
4,density,3,r2,0.7066
4,density,mean,r2,0.5101
5,density,0,r2,0.3594
5,density,1,r2,0.1348
5,density,2,r2,0.7663
5,density,3,r2,0.715
5,density,mean,r2,0.4939
6,density,0,r2,0.4018
6,density,1,r2,0.1376
6,density,2,r2,0.8082
6,density,3,r2,0.7184
6,density,mean,r2,0.5165
7,density,0,r2,0.424
7,density,1,r2,0.1785
7,density,2,r2,0.8102
7,density,3,r2,0.7381
7,density,mean,r2,0.5377
8,density,0,r2,0.4284
8,density,1,r2,0.1772
8,density,2,r2,0.8147
8,density,3,r2,0.7349
8,density,mean,r2,0.5388
9,density,0,r2,0.4037
9,density,1,r2,0.1648
9,density,2,r2,0.7904
9,density,3,r2,0.7382
9,density,mean,r2,0.5243
10,density,0,r2,0.3975
10,density,1,r2,0.184
10,density,2,r2,0.8141
10,density,3,r2,0.7326
10,density,mean,r2,0.532
