epoch,family,target,metric,score
1,size,0,r2,0.697
1,size,1,r2,0.2349
1,size,2,r2,0.3513
1,size,3,r2,0.4182
1,size,4,r2,0.4824
1,size,mean,r2,0.4368
2,size,0,r2,0.7101
2,size,1,r2,0.2427
2,size,2,r2,0.3301
2,size,3,r2,0.3592
2,size,4,r2,0.3902
2,size,mean,r2,0.4065
3,size,0,r2,0.7416
3,size,1,r2,0.3687
3,size,2,r2,0.3899
3,size,3,r2,0.5183
3,size,4,r2,0.5296
3,size,mean,r2,0.5096
4,size,0,r2,0.7709
4,size,1,r2,0.4084
4,size,2,r2,0.4299
4,size,3,r2,0.5196
4,size,4,r2,0.5444
4,size,mean,r2,0.5346
5,size,0,r2,0.7353
5,size,1,r2,0.4219
5,size,2,r2,0.4788
5,size,3,r2,0.5464
5,size,4,r2,0.5606
5,size,mean,r2,0.5486
6,size,0,r2,0.7752
6,size,1,r2,0.4072
6,size,2,r2,0.47
6,size,3,r2,0.5483
6,size,4,r2,0.5701
6,size,mean,r2,0.5542
7,size,0,r2,0.7842
7,size,1,r2,0.4607
7,size,2,r2,0.4694
7,size,3,r2,0.5618
7,size,4,r2,0.6044
7,size,mean,r2,0.5761
8,size,0,r2,0.7779
8,size,1,r2,0.4428
8,size,2,r2,0.4767
8,size,3,r2,0.519
8,size,4,r2,0.5604
8,size,mean,r2,0.5554
9,size,0,r2,0.7905
9,size,1,r2,0.4815
9,size,2,r2,0.4998
9,size,3,r2,0.5752
9,size,4,r2,0.609
9,size,mean,r2,0.5912
10,size,0,r2,0.7684
10,size,1,r2,0.4687
10,size,2,r2,0.4958
10,size,3,r2,0.5609
10,size,4,r2,0.5934
10,size,mean,r2,0.5774
