epoch,family,target,metric,score
1,radiomics,0,r2,0.7369
1,radiomics,1,r2,0.0477
1,radiomics,2,r2,0.5961
1,radiomics,mean,r2,0.4602
2,radiomics,0,r2,0.7743
2,radiomics,1,r2,0.0576
2,radiomics,2,r2,0.6654
2,radiomics,mean,r2,0.4991
3,radiomics,0,r2,0.8095
3,radiomics,1,r2,0.0652
3,radiomics,2,r2,0.6535
3,radiomics,mean,r2,0.5094
4,radiomics,0,r2,0.8117
4,radiomics,1,r2,0.0693
4,radiomics,2,r2,0.6914
4,radiomics,mean,r2,0.5241
5,radiomics,0,r2,0.8059
5,radiomics,1,r2,0.0593
5,radiomics,2,r2,0.6643
5,radiomics,mean,r2,0.5098
6,radiomics,0,r2,0.8123
6,radiomics,1,r2,0.0687
6,radiomics,2,r2,0.7023
6,radiomics,mean,r2,0.5278
7,radiomics,0,r2,0.8124
7,radiomics,1,r2,0.0829
7,radiomics,2,r2,0.6065
7,radiomics,mean,r2,0.5006
8,radiomics,0,r2,0.8197
8,radiomics,1,r2,0.1079
8,radiomics,2,r2,0.7181
8,radiomics,mean,r2,0.5486
9,radiomics,0,r2,0.8219
9,radiomics,1,r2,0.0995
9,radiomics,2,r2,0.6803
9,radiomics,mean,r2,0.5339
10,radiomics,0,r2,0.8242
10,radiomics,1,r2,0.0951
10,radiomics,2,r2,0.6913
10,radiomics,mean,r2,0.5369
