epoch,family,target,metric,score
1,disease,Medical material,auroc,0.7119
1,disease,Arterial wall calcification,auroc,0.7507
1,disease,Cardiomegaly,auroc,0.8415
1,disease,Pericardial effusion,auroc,0.7643
1,disease,Coronary artery wall calcification,auroc,0.7335
1,disease,Hiatal hernia,auroc,0.6431
1,disease,Lymphadenopathy,auroc,0.659
1,disease,Emphysema,auroc,0.638
1,disease,Atelectasis,auroc,0.6526
1,disease,Lung nodule,auroc,0.584
1,disease,Lung opacity,auroc,0.6342
1,disease,Pulmonary fibrotic sequela,auroc,0.5864
1,disease,Pleural effusion,auroc,0.8722
1,disease,Mosaic attenuation pattern,auroc,0.7546
1,disease,Peribronchial thickening,auroc,0.6383
1,disease,Consolidation,auroc,0.6965
1,disease,Bronchiectasis,auroc,0.6162
1,disease,Interlobular septal thickening,auroc,0.7473
1,disease,macro,auroc,0.6958
1,disease,micro,auroc,0.6944
2,disease,Medical material,auroc,0.7197
2,disease,Arterial wall calcification,auroc,0.775
2,disease,Cardiomegaly,auroc,0.8473
2,disease,Pericardial effusion,auroc,0.7693
2,disease,Coronary artery wall calcification,auroc,0.7608
2,disease,Hiatal hernia,auroc,0.6646
2,disease,Lymphadenopathy,auroc,0.6637
2,disease,Emphysema,auroc,0.663
2,disease,Atelectasis,auroc,0.6565
2,disease,Lung nodule,auroc,0.5982
2,disease,Lung opacity,auroc,0.6417
2,disease,Pulmonary fibrotic sequela,auroc,0.6125
2,disease,Pleural effusion,auroc,0.8832
2,disease,Mosaic attenuation pattern,auroc,0.7596
2,disease,Peribronchial thickening,auroc,0.6617
2,disease,Consolidation,auroc,0.7037
2,disease,Bronchiectasis,auroc,0.632
2,disease,Interlobular septal thickening,auroc,0.7535
2,disease,macro,auroc,0.7092
2,disease,micro,auroc,0.696
3,disease,Medical material,auroc,0.7188
3,disease,Arterial wall calcification,auroc,0.7817
3,disease,Cardiomegaly,auroc,0.8545
3,disease,Pericardial effusion,auroc,0.7669
3,disease,Coronary artery wall calcification,auroc,0.7717
3,disease,Hiatal hernia,auroc,0.6716
3,disease,Lymphadenopathy,auroc,0.6744
3,disease,Emphysema,auroc,0.6635
3,disease,Atelectasis,auroc,0.6587
3,disease,Lung nodule,auroc,0.5977
3,disease,Lung opacity,auroc,0.6441
3,disease,Pulmonary fibrotic sequela,auroc,0.621
3,disease,Pleural effusion,auroc,0.8878
3,disease,Mosaic attenuation pattern,auroc,0.7669
3,disease,Peribronchial thickening,auroc,0.6731
3,disease,Consolidation,auroc,0.7081
3,disease,Bronchiectasis,auroc,0.6276
3,disease,Interlobular septal thickening,auroc,0.7583
3,disease,macro,auroc,0.7137
3,disease,micro,auroc,0.7177
4,disease,Medical material,auroc,0.7205
4,disease,Arterial wall calcification,auroc,0.7868
4,disease,Cardiomegaly,auroc,0.8592
4,disease,Pericardial effusion,auroc,0.7689
4,disease,Coronary artery wall calcification,auroc,0.7776
4,disease,Hiatal hernia,auroc,0.667
4,disease,Lymphadenopathy,auroc,0.6707
4,disease,Emphysema,auroc,0.6762
4,disease,Atelectasis,auroc,0.6605
4,disease,Lung nodule,auroc,0.6054
4,disease,Lung opacity,auroc,0.6446
4,disease,Pulmonary fibrotic sequela,auroc,0.6191
4,disease,Pleural effusion,auroc,0.8849
4,disease,Mosaic attenuation pattern,auroc,0.7782
4,disease,Peribronchial thickening,auroc,0.6764
4,disease,Consolidation,auroc,0.7125
4,disease,Bronchiectasis,auroc,0.6377
4,disease,Interlobular septal thickening,auroc,0.7625
4,disease,macro,auroc,0.7172
4,disease,micro,auroc,0.7189
5,disease,Medical material,auroc,0.7193
5,disease,Arterial wall calcification,auroc,0.7892
5,disease,Cardiomegaly,auroc,0.8624
5,disease,Pericardial effusion,auroc,0.7761
5,disease,Coronary artery wall calcification,auroc,0.783
5,disease,Hiatal hernia,auroc,0.671
5,disease,Lymphadenopathy,auroc,0.6725
5,disease,Emphysema,auroc,0.6821
5,disease,Atelectasis,auroc,0.6627
5,disease,Lung nodule,auroc,0.6031
5,disease,Lung opacity,auroc,0.6403
5,disease,Pulmonary fibrotic sequela,auroc,0.6313
5,disease,Pleural effusion,auroc,0.8931
5,disease,Mosaic attenuation pattern,auroc,0.7781
5,disease,Peribronchial thickening,auroc,0.7027
5,disease,Consolidation,auroc,0.7133
5,disease,Bronchiectasis,auroc,0.6514
