epoch,family,target,metric,score
1,density,0,r2,0.2726
1,density,1,r2,0.1125
1,density,2,r2,0.6653
1,density,3,r2,0.6043
1,density,mean,r2,0.4137
2,density,0,r2,0.3398
2,density,1,r2,0.1431
2,density,2,r2,0.7449
2,density,3,r2,0.6815
2,density,mean,r2,0.4774
3,density,0,r2,0.3082
3,density,1,r2,0.1365
3,density,2,r2,0.7186
3,density,3,r2,0.6792
3,density,mean,r2,0.4606
4,density,0,r2,0.3858
4,density,1,r2,0.1591
4,density,2,r2,0.7684
4,density,3,r2,0.7111
4,density,mean,r2,0.5061
5,density,0,r2,0.3945
5,density,1,r2,0.1642
5,density,2,r2,0.76
5,density,3,r2,0.6974
5,density,mean,r2,0.504
6,density,0,r2,0.3738
6,density,1,r2,0.1366
6,density,2,r2,0.7704
6,density,3,r2,0.6986
6,density,mean,r2,0.4948
7,density,0,r2,0.4056
7,density,1,r2,0.1715
7,density,2,r2,0.7932
7,density,3,r2,0.712
7,density,mean,r2,0.5206
8,density,0,r2,0.3894
8,density,1,r2,0.1726
8,density,2,r2,0.7927
8,density,3,r2,0.7244
8,density,mean,r2,0.5198
9,density,0,r2,0.4224
9,density,1,r2,0.1892
9,density,2,r2,0.8001
9,density,3,r2,0.7178
9,density,mean,r2,0.5324
10,density,0,r2,0.4063
10,density,1,r2,0.1908
10,density,2,r2,0.7806
10,density,3,r2,0.7116
10,density,mean,r2,0.5223
