epoch,family,target,metric,score
1,radiomics,0,r2,0.6968
1,radiomics,1,r2,0.046
1,radiomics,2,r2,0.53
1,radiomics,mean,r2,0.4242
2,radiomics,0,r2,0.7516
2,radiomics,1,r2,0.0587
2,radiomics,2,r2,0.6376
2,radiomics,mean,r2,0.4826
3,radiomics,0,r2,0.7476
3,radiomics,1,r2,0.0756
3,radiomics,2,r2,0.6053
3,radiomics,mean,r2,0.4761
4,radiomics,0,r2,0.777
4,radiomics,1,r2,0.079
4,radiomics,2,r2,0.6533
4,radiomics,mean,r2,0.5031
5,radiomics,0,r2,0.7803
5,radiomics,1,r2,0.0649
5,radiomics,2,r2,0.6157
5,radiomics,mean,r2,0.487
6,radiomics,0,r2,0.7587
6,radiomics,1,r2,0.0909
6,radiomics,2,r2,0.6895
6,radiomics,mean,r2,0.513
7,radiomics,0,r2,0.7792
7,radiomics,1,r2,0.0942
7,radiomics,2,r2,0.6793
7,radiomics,mean,r2,0.5176
8,radiomics,0,r2,0.789
8,radiomics,1,r2,0.1014
8,radiomics,2,r2,0.6865
8,radiomics,mean,r2,0.5256
9,radiomics,0,r2,0.7915
9,radiomics,1,r2,0.1062
9,radiomics,2,r2,0.6708
9,radiomics,mean,r2,0.5228
10,radiomics,0,r2,0.7828
10,radiomics,1,r2,0.0989
10,radiomics,2,r2,0.7027
10,radiomics,mean,r2,0.5281
