epoch,family,target,metric,score
1,size,0,r2,0.8582
1,size,1,r2,0.5114
1,size,2,r2,0.4681
1,size,3,r2,0.6277
1,size,4,r2,0.7108
1,size,mean,r2,0.6353
2,size,0,r2,0.857
2,size,1,r2,0.5413
2,size,2,r2,0.4997
2,size,3,r2,0.6202
2,size,4,r2,0.7142
2,size,mean,r2,0.6465
3,size,0,r2,0.8532
3,size,1,r2,0.5476
3,size,2,r2,0.5008
3,size,3,r2,0.6204
3,size,4,r2,0.7099
3,size,mean,r2,0.6464
4,size,0,r2,0.8685
4,size,1,r2,0.5743
4,size,2,r2,0.5243
4,size,3,r2,0.64
4,size,4,r2,0.7354
4,size,mean,r2,0.6685
5,size,0,r2,0.8513
5,size,1,r2,0.5618
5,size,2,r2,0.4978
5,size,3,r2,0.623
5,size,4,r2,0.7481
5,size,mean,r2,0.6564
6,size,0,r2,0.864
6,size,1,r2,0.5576
6,size,2,r2,0.5135
6,size,3,r2,0.6426
6,size,4,r2,0.739
6,size,mean,r2,0.6633
7,size,0,r2,0.8509
7,size,1,r2,0.5375
7,size,2,r2,0.4998
7,size,3,r2,0.6364
7,size,4,r2,0.7367
7,size,mean,r2,0.6523
8,size,0,r2,0.8686
8,size,1,r2,0.5679
8,size,2,r2,0.5059
8,size,3,r2,0.6313
8,size,4,r2,0.7457
8,size,mean,r2,0.6639
9,size,0,r2,0.8643
9,size,1,r2,0.567
9,size,2,r2,0.5136
9,size,3,r2,0.6227
9,size,4,r2,0.7408
9,size,mean,r2,0.6617
10,size,0,r2,0.8659
10,size,1,r2,0.5304
10,size,2,r2,0.4908
10,size,3,r2,0.6242
10,size,4,r2,0.7508
10,size,mean,r2,0.6524
