epoch,family,target,metric,score
1,location,0,r2,0.1436
1,location,1,r2,0.1183
1,location,2,r2,0.2681
1,location,mean,r2,0.1767
2,location,0,r2,0.3513
2,location,1,r2,0.1789
2,location,2,r2,0.3796
2,location,mean,r2,0.3033
3,location,0,r2,0.38
3,location,1,r2,0.2616
3,location,2,r2,0.3687
3,location,mean,r2,0.3367
4,location,0,r2,0.5189
4,location,1,r2,0.3084
4,location,2,r2,0.3867
4,location,mean,r2,0.4047
5,location,0,r2,0.5674
5,location,1,r2,0.3309
5,location,2,r2,0.3983
5,location,mean,r2,0.4322
6,location,0,r2,0.5653
6,location,1,r2,0.3862
6,location,2,r2,0.4023
6,location,mean,r2,0.4513
7,location,0,r2,0.5514
7,location,1,r2,0.3465
7,location,2,r2,0.3971
7,location,mean,r2,0.4316
8,location,0,r2,0.6162
8,location,1,r2,0.3986
8,location,2,r2,0.4388
8,location,mean,r2,0.4846
9,location,0,r2,0.5923
9,location,1,r2,0.3701
9,location,2,r2,0.4303
9,location,mean,r2,0.4642
10,location,0,r2,0.5922
10,location,1,r2,0.42
10,location,2,r2,0.4213
10,location,mean,r2,0.4778
