epoch,family,target,metric,score
1,location,0,r2,0.1993
1,location,1,r2,0.256
1,location,2,r2,0.3518
1,location,mean,r2,0.269
2,location,0,r2,0.288
2,location,1,r2,0.3793
2,location,2,r2,0.3913
2,location,mean,r2,0.3528
3,location,0,r2,0.3288
3,location,1,r2,0.4242
3,location,2,r2,0.4325
3,location,mean,r2,0.3952
4,location,0,r2,0.3267
4,location,1,r2,0.4053
4,location,2,r2,0.4224
4,location,mean,r2,0.3848
5,location,0,r2,0.3143
5,location,1,r2,0.4281
5,location,2,r2,0.4712
5,location,mean,r2,0.4045
6,location,0,r2,0.3647
6,location,1,r2,0.4343
6,location,2,r2,0.498
6,location,mean,r2,0.4323
7,location,0,r2,0.3728
7,location,1,r2,0.3862
7,location,2,r2,0.4693
7,location,mean,r2,0.4094
8,location,0,r2,0.3754
8,location,1,r2,0.4671
8,location,2,r2,0.48
8,location,mean,r2,0.4408
9,location,0,r2,0.3611
9,location,1,r2,0.4757
9,location,2,r2,0.5079
9,location,mean,r2,0.4483
10,location,0,r2,0.354
10,location,1,r2,0.4922
10,location,2,r2,0.508
10,location,mean,r2,0.4514
