epoch,family,target,metric,score
1,size,0,r2,0.6895
1,size,1,r2,0.252
1,size,2,r2,0.3871
1,size,3,r2,0.4432
1,size,4,r2,0.4981
1,size,mean,r2,0.454
2,size,0,r2,0.7315
2,size,1,r2,0.3626
2,size,2,r2,0.4413
2,size,3,r2,0.5101
2,size,4,r2,0.5445
2,size,mean,r2,0.518
3,size,0,r2,0.738
3,size,1,r2,0.3789
3,size,2,r2,0.4541
3,size,3,r2,0.5413
3,size,4,r2,0.5515
3,size,mean,r2,0.5328
4,size,0,r2,0.759
4,size,1,r2,0.4033
4,size,2,r2,0.4473
4,size,3,r2,0.5379
4,size,4,r2,0.5804
4,size,mean,r2,0.5456
5,size,0,r2,0.7689
5,size,1,r2,0.4015
5,size,2,r2,0.4594
5,size,3,r2,0.5313
5,size,4,r2,0.5974
5,size,mean,r2,0.5517
6,size,0,r2,0.7625
6,size,1,r2,0.4067
6,size,2,r2,0.4695
6,size,3,r2,0.5314
6,size,4,r2,0.578
6,size,mean,r2,0.5496
7,size,0,r2,0.7565
7,size,1,r2,0.437
7,size,2,r2,0.4632
7,size,3,r2,0.5152
7,size,4,r2,0.5954
7,size,mean,r2,0.5535
8,size,0,r2,0.7737
8,size,1,r2,0.4426
8,size,2,r2,0.4891
8,size,3,r2,0.558
8,size,4,r2,0.6191
8,size,mean,r2,0.5765
9,size,0,r2,0.7669
9,size,1,r2,0.4582
9,size,2,r2,0.4837
9,size,3,r2,0.5446
9,size,4,r2,0.6035
9,size,mean,r2,0.5714
10,size,0,r2,0.756
10,size,1,r2,0.4615
10,size,2,r2,0.5001
10,size,3,r2,0.5543
10,size,4,r2,0.6002
10,size,mean,r2,0.5744
