epoch,family,target,metric,score
1,disease,Medical material,auroc,0.6828
1,disease,Arterial wall calcification,auroc,0.7191
1,disease,Cardiomegaly,auroc,0.8399
1,disease,Pericardial effusion,auroc,0.7476
1,disease,Coronary artery wall calcification,auroc,0.6992
1,disease,Hiatal hernia,auroc,0.6426
1,disease,Lymphadenopathy,auroc,0.6451
1,disease,Emphysema,auroc,0.5995
1,disease,Atelectasis,auroc,0.6529
1,disease,Lung nodule,auroc,0.5726
1,disease,Lung opacity,auroc,0.6399
1,disease,Pulmonary fibrotic sequela,auroc,0.5798
1,disease,Pleural effusion,auroc,0.8693
1,disease,Mosaic attenuation pattern,auroc,0.7738
1,disease,Peribronchial thickening,auroc,0.6406
1,disease,Consolidation,auroc,0.7022
1,disease,Bronchiectasis,auroc,0.6211
1,disease,Interlobular septal thickening,auroc,0.7434
1,disease,macro,auroc,0.6873
1,disease,micro,auroc,0.6984
2,disease,Medical material,auroc,0.6913
2,disease,Arterial wall calcification,auroc,0.7501
2,disease,Cardiomegaly,auroc,0.8419
2,disease,Pericardial effusion,auroc,0.7623
2,disease,Coronary artery wall calcification,auroc,0.7295
2,disease,Hiatal hernia,auroc,0.6504
2,disease,Lymphadenopathy,auroc,0.66
2,disease,Emphysema,auroc,0.6417
2,disease,Atelectasis,auroc,0.6535
2,disease,Lung nodule,auroc,0.5836
2,disease,Lung opacity,auroc,0.64
2,disease,Pulmonary fibrotic sequela,auroc,0.5959
2,disease,Pleural effusion,auroc,0.8801
2,disease,Mosaic attenuation pattern,auroc,0.7718
2,disease,Peribronchial thickening,auroc,0.6685
2,disease,Consolidation,auroc,0.7011
2,disease,Bronchiectasis,auroc,0.6416
2,disease,Interlobular septal thickening,auroc,0.7469
2,disease,macro,auroc,0.7006
2,disease,micro,auroc,0.706
3,disease,Medical material,auroc,0.6941
3,disease,Arterial wall calcification,auroc,0.7699
3,disease,Cardiomegaly,auroc,0.8426
3,disease,Pericardial effusion,auroc,0.7643
3,disease,Coronary artery wall calcification,auroc,0.7471
3,disease,Hiatal hernia,auroc,0.6661
3,disease,Lymphadenopathy,auroc,0.6667
3,disease,Emphysema,auroc,0.6658
3,disease,Atelectasis,auroc,0.657
3,disease,Lung nodule,auroc,0.5943
3,disease,Lung opacity,auroc,0.6398
3,disease,Pulmonary fibrotic sequela,auroc,0.6108
3,disease,Pleural effusion,auroc,0.881
3,disease,Mosaic attenuation pattern,auroc,0.7606
3,disease,Peribronchial thickening,auroc,0.6762
3,disease,Consolidation,auroc,0.6993
3,disease,Bronchiectasis,auroc,0.6428
3,disease,Interlobular septal thickening,auroc,0.7496
3,disease,macro,auroc,0.7071
3,disease,micro,auroc,0.7058
4,disease,Medical material,auroc,0.7041
4,disease,Arterial wall calcification,auroc,0.7939
4,disease,Cardiomegaly,auroc,0.8688
4,disease,Pericardial effusion,auroc,0.7722
4,disease,Coronary artery wall calcification,auroc,0.7691
4,disease,Hiatal hernia,auroc,0.6805
4,disease,Lymphadenopathy,auroc,0.6679
4,disease,Emphysema,auroc,0.682
4,disease,Atelectasis,auroc,0.6675
4,disease,Lung nodule,auroc,0.5995
4,disease,Lung opacity,auroc,0.6398
4,disease,Pulmonary fibrotic sequela,auroc,0.6083
4,disease,Pleural effusion,auroc,0.891
4,disease,Mosaic attenuation pattern,auroc,0.7832
4,disease,Peribronchial thickening,auroc,0.6877
4,disease,Consolidation,auroc,0.7048
4,disease,Bronchiectasis,auroc,0.6596
4,disease,Interlobular septal thickening,auroc,0.7507
4,disease,macro,auroc,0.7184
4,disease,micro,auroc,0.7194
5,disease,Medical material,auroc,0.7086
5,disease,Arterial wall calcification,auroc,0.8016
5,disease,Cardiomegaly,auroc,0.8736
5,disease,Pericardial effusion,auroc,0.7784
5,disease,Coronary artery wall calcification,auroc,0.7762
5,disease,Hiatal hernia,auroc,0.6779
5,disease,Lymphadenopathy,auroc,0.6713
5,disease,Emphysema,auroc,0.687
5,disease,Atelectasis,auroc,0.6676
5,disease,Lung nodule,auroc,0.6074
5,disease,Lung opacity,auroc,0.6391
5,disease,Pulmonary fibrotic sequela,auroc,0.6191
5,disease,Pleural effusion,auroc,0.8941
5,disease,Mosaic attenuation pattern,auroc,0.7807
5,disease,Peribronchial thickening,auroc,0.6826
5,disease,Consolidation,auroc,0.7055
5,disease,Bronchiectasis,auroc,0.6526
5,disease,Interlobular septal thickening,auroc,0.7568
5,disease,macro,auroc,0.7211
5,disease,micro,auroc,0.7156
6,disease,Medical material,auroc,0.7068
6,disease,Arterial wall calcification,auroc,0.8131
6,disease,Cardiomegaly,auroc,0.878
6,disease,Pericardial effusion,auroc,0.7836
6,disease,Coronary artery wall calcification,auroc,0.7904
6,disease,Hiatal hernia,auroc,0.6786
6,disease,Lymphadenopathy,auroc,0.6718
6,disease,Emphysema,auroc,0.6855
6,disease,Atelectasis,auroc,0.6689
6,disease,Lung nodule,auroc,0.609
6,disease,Lung opacity,auroc,0.6447
6,disease,Pulmonary fibrotic sequela,auroc,0.6131
6,disease,Pleural effusion,auroc,0.8948
6,disease,Mosaic attenuation pattern,auroc,0.7764
6,disease,Peribronchial thickening,auroc,0.6899
6,disease,Consolidation,auroc,0.7074
6,disease,Bronchiectasis,auroc,0.6462
6,disease,Interlobular septal thickening,auroc,0.7579
6,disease,macro,auroc,0.7231
6,disease,micro,auroc,0.7222
7,disease,Medical material,auroc,0.7034
7,disease,Arterial wall calcification,auroc,0.8076
7,disease,Cardiomegaly,auroc,0.8723
7,disease,Pericardial effusion,auroc,0.7737
7,disease,Coronary artery wall calcification,auroc,0.7852
7,disease,Hiatal hernia,auroc,0.6878
7,disease,Lymphadenopathy,auroc,0.6735
7,disease,Emphysema,auroc,0.699
7,disease,Atelectasis,auroc,0.6713
7,disease,Lung nodule,auroc,0.6096
7,disease,Lung opacity,auroc,0.6429
7,disease,Pulmonary fibrotic sequela,auroc,0.6267
7,disease,Pleural effusion,auroc,0.8913
7,disease,Mosaic attenuation pattern,auroc,0.7624
7,disease,Peribronchial thickening,auroc,0.6839
7,disease,Consolidation,auroc,0.7116
7,disease,Bronchiectasis,auroc,0.6542
7,disease,Interlobular septal thickening,auroc,0.7586
7,disease,macro,auroc,0.723
7,disease,micro,auroc,0.7206
8,disease,Medical material,auroc,0.707
8,disease,Arterial wall calcification,auroc,0.813
8,disease,Cardiomegaly,auroc,0.8781
8,disease,Pericardial effusion,auroc,0.7862
8,disease,Coronary artery wall calcification,auroc,0.7905
8,disease,Hiatal hernia,auroc,0.6867
8,disease,Lymphadenopathy,auroc,0.678
8,disease,Emphysema,auroc,0.6996
8,disease,Atelectasis,auroc,0.6723
8,disease,Lung nodule,auroc,0.6134
8,disease,Lung opacity,auroc,0.6448
8,disease,Pulmonary fibrotic sequela,auroc,0.6293
8,disease,Pleural effusion,auroc,0.9011
8,disease,Mosaic attenuation pattern,auroc,0.7655
8,disease,Peribronchial thickening,auroc,0.6917
8,disease,Consolidation,auroc,0.7126
8,disease,Bronchiectasis,auroc,0.6656
8,disease,Interlobular septal thickening,auroc,0.7589
8,disease,macro,auroc,0.7275
8,disease,micro,auroc,0.7352
9,disease,Medical material,auroc,0.714
9,disease,Arterial wall calcification,auroc,0.8201
9,disease,Cardiomegaly,auroc,0.8806
9,disease,Pericardial effusion,auroc,0.7838
9,disease,Coronary artery wall calcification,auroc,0.7937
9,disease,Hiatal hernia,auroc,0.6891
9,disease,Lymphadenopathy,auroc,0.6777
9,disease,Emphysema,auroc,0.6978
9,disease,Atelectasis,auroc,0.673
9,disease,Lung nodule,auroc,0.6156
9,disease,Lung opacity,auroc,0.6471
9,disease,Pulmonary fibrotic sequela,auroc,0.6245
9,disease,Pleural effusion,auroc,0.8981
9,disease,Mosaic attenuation pattern,auroc,0.7756
9,disease,Peribronchial thickening,auroc,0.6987
9,disease,Consolidation,auroc,0.712
9,disease,Bronchiectasis,auroc,0.6627
9,disease,Interlobular septal thickening,auroc,0.7607
9,disease,macro,auroc,0.7292
9,disease,micro,auroc,0.7387
10,disease,Medical material,auroc,0.7048
10,disease,Arterial wall calcification,auroc,0.821
10,disease,Cardiomegaly,auroc,0.8803
10,disease,Pericardial effusion,auroc,0.7854
10,disease,Coronary artery wall calcification,auroc,0.798
10,disease,Hiatal hernia,auroc,0.6949
10,disease,Lymphadenopathy,auroc,0.6793
10,disease,Emphysema,auroc,0.7062
10,disease,Atelectasis,auroc,0.6762
10,disease,Lung nodule,auroc,0.6132
10,disease,Lung opacity,auroc,0.6564
10,disease,Pulmonary fibrotic sequela,auroc,0.6316
10,disease,Pleural effusion,auroc,0.8964
10,disease,Mosaic attenuation pattern,auroc,0.7733
10,disease,Peribronchial thickening,auroc,0.6948
10,disease,Consolidation,auroc,0.715
10,disease,Bronchiectasis,auroc,0.6808
10,disease,Interlobular septal thickening,auroc,0.7618
10,disease,macro,auroc,0.7316
10,disease,micro,auroc,0.7363
