epoch,family,target,metric,score
1,density,0,r2,0.3096
1,density,1,r2,0.1199
1,density,2,r2,0.628
1,density,3,r2,0.593
1,density,mean,r2,0.4126
2,density,0,r2,0.3609
2,density,1,r2,0.1485
2,density,2,r2,0.7452
2,density,3,r2,0.6764
2,density,mean,r2,0.4828
3,density,0,r2,0.3326
3,density,1,r2,0.14
3,density,2,r2,0.7497
3,density,3,r2,0.686
3,density,mean,r2,0.4771
4,density,0,r2,0.4131
4,density,1,r2,0.1682
4,density,2,r2,0.7523
4,density,3,r2,0.6978
4,density,mean,r2,0.5078
5,density,0,r2,0.3733
5,density,1,r2,0.1594
5,density,2,r2,0.7627
5,density,3,r2,0.7037
5,density,mean,r2,0.4998
6,density,0,r2,0.3963
6,density,1,r2,0.1291
6,density,2,r2,0.769
6,density,3,r2,0.7056
6,density,mean,r2,0.5
7,density,0,r2,0.4006
7,density,1,r2,0.1703
7,density,2,r2,0.7869
7,density,3,r2,0.7127
7,density,mean,r2,0.5176
8,density,0,r2,0.4441
8,density,1,r2,0.1857
8,density,2,r2,0.7905
8,density,3,r2,0.7331
8,density,mean,r2,0.5383
9,density,0,r2,0.4286
9,density,1,r2,0.188
9,density,2,r2,0.7762
9,density,3,r2,0.7262
9,density,mean,r2,0.5297
10,density,0,r2,0.4222
10,density,1,r2,0.1883
10,density,2,r2,0.7733
10,density,3,r2,0.7119
10,density,mean,r2,0.5239
