epoch,family,target,metric,score
1,density,0,r2,0.2836
1,density,1,r2,0.1177
1,density,2,r2,0.5621
1,density,3,r2,0.5248
1,density,mean,r2,0.372
2,density,0,r2,0.3541
2,density,1,r2,0.129
2,density,2,r2,0.7425
2,density,3,r2,0.6613
2,density,mean,r2,0.4717
3,density,0,r2,0.3045
3,density,1,r2,0.1533
3,density,2,r2,0.7338
3,density,3,r2,0.6815
3,density,mean,r2,0.4683
4,density,0,r2,0.3918
4,density,1,r2,0.1672
4,density,2,r2,0.7731
4,density,3,r2,0.7123
4,density,mean,r2,0.5111
5,density,0,r2,0.3421
5,density,1,r2,0.1505
5,density,2,r2,0.7516
5,density,3,r2,0.7034
5,density,mean,r2,0.4869
6,density,0,r2,0.3909
6,density,1,r2,0.1563
6,density,2,r2,0.7567
6,density,3,r2,0.7112
6,density,mean,r2,0.5038
7,density,0,r2,0.4084
7,density,1,r2,0.1721
7,density,2,r2,0.7775
7,density,3,r2,0.7161
7,density,mean,r2,0.5185
8,density,0,r2,0.4301
8,density,1,r2,0.1878
8,density,2,r2,0.7849
8,density,3,r2,0.725
8,density,mean,r2,0.532
9,density,0,r2,0.441
9,density,1,r2,0.1945
9,density,2,r2,0.7865
9,density,3,r2,0.7223
9,density,mean,r2,0.5361
10,density,0,r2,0.4378
10,density,1,r2,0.1857
10,density,2,r2,0.7657
10,density,3,r2,0.6942
10,density,mean,r2,0.5208
