epoch,family,target,metric,score
1,size,0,r2,0.6699
1,size,1,r2,0.2723
1,size,2,r2,0.3941
1,size,3,r2,0.4475
1,size,4,r2,0.4796
1,size,mean,r2,0.4527
2,size,0,r2,0.7125
2,size,1,r2,0.3342
2,size,2,r2,0.4293
2,size,3,r2,0.506
2,size,4,r2,0.5352
2,size,mean,r2,0.5035
3,size,0,r2,0.7191
3,size,1,r2,0.3842
3,size,2,r2,0.4346
3,size,3,r2,0.5161
3,size,4,r2,0.5615
3,size,mean,r2,0.5231
4,size,0,r2,0.75
4,size,1,r2,0.4127
4,size,2,r2,0.4486
4,size,3,r2,0.5586
4,size,4,r2,0.6046
4,size,mean,r2,0.5549
5,size,0,r2,0.7364
5,size,1,r2,0.405
5,size,2,r2,0.4758
5,size,3,r2,0.5399
5,size,4,r2,0.62
5,size,mean,r2,0.5554
6,size,0,r2,0.7675
6,size,1,r2,0.4283
6,size,2,r2,0.4713
6,size,3,r2,0.5689
6,size,4,r2,0.6068
6,size,mean,r2,0.5686
7,size,0,r2,0.7702
7,size,1,r2,0.4578
7,size,2,r2,0.4885
7,size,3,r2,0.575
7,size,4,r2,0.6524
7,size,mean,r2,0.5888
8,size,0,r2,0.7812
8,size,1,r2,0.4498
8,size,2,r2,0.4914
8,size,3,r2,0.5702
8,size,4,r2,0.6248
8,size,mean,r2,0.5835
9,size,0,r2,0.7887
9,size,1,r2,0.434
9,size,2,r2,0.4941
9,size,3,r2,0.573
9,size,4,r2,0.6685
9,size,mean,r2,0.5917
10,size,0,r2,0.7643
10,size,1,r2,0.4647
10,size,2,r2,0.5089
10,size,3,r2,0.5769
10,size,4,r2,0.6534
10,size,mean,r2,0.5936
