epoch,family,target,metric,score
1,location,0,r2,0.2293
1,location,1,r2,0.2388
1,location,2,r2,0.3496
1,location,mean,r2,0.2726
2,location,0,r2,0.2679
2,location,1,r2,0.3373
2,location,2,r2,0.42
2,location,mean,r2,0.3417
3,location,0,r2,0.345
3,location,1,r2,0.3898
3,location,2,r2,0.4564
3,location,mean,r2,0.3971
4,location,0,r2,0.3355
4,location,1,r2,0.404
4,location,2,r2,0.3683
4,location,mean,r2,0.3693
5,location,0,r2,0.3399
5,location,1,r2,0.4411
5,location,2,r2,0.4888
5,location,mean,r2,0.4233
6,location,0,r2,0.4122
6,location,1,r2,0.4706
6,location,2,r2,0.4901
6,location,mean,r2,0.4576
7,location,0,r2,0.3687
7,location,1,r2,0.3066
7,location,2,r2,0.4569
7,location,mean,r2,0.3774
8,location,0,r2,0.4298
8,location,1,r2,0.467
8,location,2,r2,0.5042
8,location,mean,r2,0.467
9,location,0,r2,0.4113
9,location,1,r2,0.4858
9,location,2,r2,0.4672
9,location,mean,r2,0.4547
10,location,0,r2,0.4123
10,location,1,r2,0.4875
10,location,2,r2,0.5105
10,location,mean,r2,0.4701
