epoch,family,target,metric,score
1,size,0,r2,0.8434
1,size,1,r2,0.5244
1,size,2,r2,0.4594
1,size,3,r2,0.6296
1,size,4,r2,0.6937
1,size,mean,r2,0.6301
2,size,0,r2,0.8518
2,size,1,r2,0.5242
2,size,2,r2,0.507
2,size,3,r2,0.6379
2,size,4,r2,0.7318
2,size,mean,r2,0.6505
3,size,0,r2,0.8665
3,size,1,r2,0.543
3,size,2,r2,0.5169
3,size,3,r2,0.6354
3,size,4,r2,0.7384
3,size,mean,r2,0.66
4,size,0,r2,0.8656
4,size,1,r2,0.5613
4,size,2,r2,0.5181
4,size,3,r2,0.6354
4,size,4,r2,0.74
4,size,mean,r2,0.6641
5,size,0,r2,0.8521
5,size,1,r2,0.5849
5,size,2,r2,0.5269
5,size,3,r2,0.6436
5,size,4,r2,0.7565
5,size,mean,r2,0.6728
6,size,0,r2,0.8655
6,size,1,r2,0.5483
6,size,2,r2,0.5182
6,size,3,r2,0.645
6,size,4,r2,0.7576
6,size,mean,r2,0.6669
7,size,0,r2,0.8763
7,size,1,r2,0.551
7,size,2,r2,0.5212
7,size,3,r2,0.6384
7,size,4,r2,0.7559
7,size,mean,r2,0.6686
8,size,0,r2,0.872
8,size,1,r2,0.5773
8,size,2,r2,0.5262
8,size,3,r2,0.6405
8,size,4,r2,0.7536
8,size,mean,r2,0.6739
9,size,0,r2,0.8601
9,size,1,r2,0.5505
9,size,2,r2,0.5204
9,size,3,r2,0.6496
9,size,4,r2,0.7455
9,size,mean,r2,0.6652
10,size,0,r2,0.8791
10,size,1,r2,0.5743
10,size,2,r2,0.5204
10,size,3,r2,0.6316
10,size,4,r2,0.7405
10,size,mean,r2,0.6692
