epoch,family,target,metric,score
1,density,0,r2,0.8192
1,density,1,r2,0.5761
1,density,2,r2,0.9041
1,density,3,r2,0.9012
1,density,mean,r2,0.8002
2,density,0,r2,0.8331
2,density,1,r2,0.6962
2,density,2,r2,0.9322
2,density,3,r2,0.9157
2,density,mean,r2,0.8443
3,density,0,r2,0.8406
3,density,1,r2,0.743
3,density,2,r2,0.9459
3,density,3,r2,0.9212
3,density,mean,r2,0.8627
4,density,0,r2,0.8295
4,density,1,r2,0.8057
4,density,2,r2,0.9445
4,density,3,r2,0.9241
4,density,mean,r2,0.8759
5,density,0,r2,0.8144
5,density,1,r2,0.8068
5,density,2,r2,0.953
5,density,3,r2,0.9288
5,density,mean,r2,0.8758
6,density,0,r2,0.8436
6,density,1,r2,0.843
6,density,2,r2,0.9522
6,density,3,r2,0.934
6,density,mean,r2,0.8932
7,density,0,r2,0.8429
7,density,1,r2,0.8532
7,density,2,r2,0.9543
7,density,3,r2,0.9378
7,density,mean,r2,0.8971
8,density,0,r2,0.8408
8,density,1,r2,0.849
8,density,2,r2,0.9554
8,density,3,r2,0.9255
8,density,mean,r2,0.8927
9,density,0,r2,0.8427
9,density,1,r2,0.8492
9,density,2,r2,0.9567
9,density,3,r2,0.9373
9,density,mean,r2,0.8965
10,density,0,r2,0.8418
10,density,1,r2,0.8373
10,density,2,r2,0.9572
10,density,3,r2,0.9379
10,density,mean,r2,0.8936
