epoch,family,target,metric,score
1,radiomics,0,r2,0.9087
1,radiomics,1,r2,0.2278
1,radiomics,2,r2,0.8629
1,radiomics,mean,r2,0.6665
2,radiomics,0,r2,0.909
2,radiomics,1,r2,0.3256
2,radiomics,2,r2,0.8626
2,radiomics,mean,r2,0.6991
3,radiomics,0,r2,0.9174
3,radiomics,1,r2,0.3452
3,radiomics,2,r2,0.8918
3,radiomics,mean,r2,0.7181
4,radiomics,0,r2,0.9272
4,radiomics,1,r2,0.4263
4,radiomics,2,r2,0.8937
4,radiomics,mean,r2,0.7491
5,radiomics,0,r2,0.9337
5,radiomics,1,r2,0.4374
5,radiomics,2,r2,0.9059
5,radiomics,mean,r2,0.759
6,radiomics,0,r2,0.9315
6,radiomics,1,r2,0.4164
6,radiomics,2,r2,0.9107
6,radiomics,mean,r2,0.7528
7,radiomics,0,r2,0.9299
7,radiomics,1,r2,0.4253
7,radiomics,2,r2,0.9019
7,radiomics,mean,r2,0.7524
8,radiomics,0,r2,0.9301
8,radiomics,1,r2,0.4939
8,radiomics,2,r2,0.9132
8,radiomics,mean,r2,0.7791
9,radiomics,0,r2,0.9277
9,radiomics,1,r2,0.446
9,radiomics,2,r2,0.919
9,radiomics,mean,r2,0.7643
10,radiomics,0,r2,0.9373
10,radiomics,1,r2,0.4533
10,radiomics,2,r2,0.918
10,radiomics,mean,r2,0.7695
