epoch,family,target,metric,score
1,location,0,r2,0.0761
1,location,1,r2,0.1041
1,location,2,r2,0.2933
1,location,mean,r2,0.1579
2,location,0,r2,0.0826
2,location,1,r2,0.1142
2,location,2,r2,0.3524
2,location,mean,r2,0.1831
3,location,0,r2,0.115
3,location,1,r2,0.1177
3,location,2,r2,0.3487
3,location,mean,r2,0.1938
4,location,0,r2,0.1196
4,location,1,r2,0.1283
4,location,2,r2,0.3491
4,location,mean,r2,0.199
5,location,0,r2,0.1257
5,location,1,r2,0.1364
5,location,2,r2,0.3766
5,location,mean,r2,0.2129
6,location,0,r2,0.1157
6,location,1,r2,0.1096
6,location,2,r2,0.359
6,location,mean,r2,0.1948
7,location,0,r2,0.1705
7,location,1,r2,0.1322
7,location,2,r2,0.3694
7,location,mean,r2,0.224
8,location,0,r2,0.1291
8,location,1,r2,0.1408
8,location,2,r2,0.388
8,location,mean,r2,0.2193
9,location,0,r2,0.1944
9,location,1,r2,0.1232
9,location,2,r2,0.3434
9,location,mean,r2,0.2203
10,location,0,r2,0.157
10,location,1,r2,0.1459
10,location,2,r2,0.3825
10,location,mean,r2,0.2284
