epoch,family,target,metric,score
1,radiomics,0,r2,0.746
1,radiomics,1,r2,0.0624
1,radiomics,2,r2,0.6067
1,radiomics,mean,r2,0.4717
2,radiomics,0,r2,0.7656
2,radiomics,1,r2,0.079
2,radiomics,2,r2,0.6417
2,radiomics,mean,r2,0.4954
3,radiomics,0,r2,0.7671
3,radiomics,1,r2,0.0811
3,radiomics,2,r2,0.6467
3,radiomics,mean,r2,0.4983
4,radiomics,0,r2,0.7967
4,radiomics,1,r2,0.0917
4,radiomics,2,r2,0.6695
4,radiomics,mean,r2,0.5193
5,radiomics,0,r2,0.7536
5,radiomics,1,r2,0.1032
5,radiomics,2,r2,0.6509
5,radiomics,mean,r2,0.5026
6,radiomics,0,r2,0.802
6,radiomics,1,r2,0.1066
6,radiomics,2,r2,0.675
6,radiomics,mean,r2,0.5279
7,radiomics,0,r2,0.8019
7,radiomics,1,r2,0.1006
7,radiomics,2,r2,0.6547
7,radiomics,mean,r2,0.5191
8,radiomics,0,r2,0.8019
8,radiomics,1,r2,0.1114
8,radiomics,2,r2,0.6813
8,radiomics,mean,r2,0.5316
9,radiomics,0,r2,0.8049
9,radiomics,1,r2,0.0916
9,radiomics,2,r2,0.6821
9,radiomics,mean,r2,0.5262
10,radiomics,0,r2,0.816
10,radiomics,1,r2,0.1082
10,radiomics,2,r2,0.6911
10,radiomics,mean,r2,0.5384
