epoch,family,target,metric,score
1,radiomics,0,r2,0.9095
1,radiomics,1,r2,0.2341
1,radiomics,2,r2,0.8527
1,radiomics,mean,r2,0.6654
2,radiomics,0,r2,0.9078
2,radiomics,1,r2,0.3518
2,radiomics,2,r2,0.8613
2,radiomics,mean,r2,0.7069
3,radiomics,0,r2,0.921
3,radiomics,1,r2,0.392
3,radiomics,2,r2,0.8773
3,radiomics,mean,r2,0.7301
4,radiomics,0,r2,0.9178
4,radiomics,1,r2,0.4428
4,radiomics,2,r2,0.8849
4,radiomics,mean,r2,0.7485
5,radiomics,0,r2,0.9253
5,radiomics,1,r2,0.4691
5,radiomics,2,r2,0.8946
5,radiomics,mean,r2,0.763
6,radiomics,0,r2,0.9253
6,radiomics,1,r2,0.391
6,radiomics,2,r2,0.9018
6,radiomics,mean,r2,0.7394
7,radiomics,0,r2,0.9259
7,radiomics,1,r2,0.4282
7,radiomics,2,r2,0.8945
7,radiomics,mean,r2,0.7495
8,radiomics,0,r2,0.9318
8,radiomics,1,r2,0.4517
8,radiomics,2,r2,0.9047
8,radiomics,mean,r2,0.7627
9,radiomics,0,r2,0.9281
9,radiomics,1,r2,0.451
9,radiomics,2,r2,0.9106
9,radiomics,mean,r2,0.7632
10,radiomics,0,r2,0.9319
10,radiomics,1,r2,0.4896
10,radiomics,2,r2,0.9057
10,radiomics,mean,r2,0.7757
