epoch,family,target,metric,score
1,density,0,r2,0.819
1,density,1,r2,0.5347
1,density,2,r2,0.9063
1,density,3,r2,0.8918
1,density,mean,r2,0.7879
2,density,0,r2,0.8289
2,density,1,r2,0.642
2,density,2,r2,0.9241
2,density,3,r2,0.9165
2,density,mean,r2,0.8279
3,density,0,r2,0.8285
3,density,1,r2,0.7188
3,density,2,r2,0.9312
3,density,3,r2,0.9092
3,density,mean,r2,0.8469
4,density,0,r2,0.8149
4,density,1,r2,0.7332
4,density,2,r2,0.9357
4,density,3,r2,0.923
4,density,mean,r2,0.8517
5,density,0,r2,0.8052
5,density,1,r2,0.7396
5,density,2,r2,0.9546
5,density,3,r2,0.922
5,density,mean,r2,0.8553
6,density,0,r2,0.8345
6,density,1,r2,0.756
6,density,2,r2,0.9508
6,density,3,r2,0.9267
6,density,mean,r2,0.867
7,density,0,r2,0.8395
7,density,1,r2,0.7752
7,density,2,r2,0.95
7,density,3,r2,0.9321
7,density,mean,r2,0.8742
8,density,0,r2,0.8331
8,density,1,r2,0.7943
8,density,2,r2,0.9505
8,density,3,r2,0.9296
8,density,mean,r2,0.8769
9,density,0,r2,0.8136
9,density,1,r2,0.7946
9,density,2,r2,0.9514
9,density,3,r2,0.9323
9,density,mean,r2,0.873
10,density,0,r2,0.8196
10,density,1,r2,0.7448
10,density,2,r2,0.9548
10,density,3,r2,0.9298
10,density,mean,r2,0.8622
