epoch,family,target,metric,score
1,size,0,r2,0.845
1,size,1,r2,0.5074
1,size,2,r2,0.4692
1,size,3,r2,0.587
1,size,4,r2,0.6799
1,size,mean,r2,0.6177
2,size,0,r2,0.8648
2,size,1,r2,0.5274
2,size,2,r2,0.4746
2,size,3,r2,0.616
2,size,4,r2,0.7099
2,size,mean,r2,0.6385
3,size,0,r2,0.8622
3,size,1,r2,0.5586
3,size,2,r2,0.49
3,size,3,r2,0.6341
3,size,4,r2,0.7112
3,size,mean,r2,0.6512
4,size,0,r2,0.8699
4,size,1,r2,0.5663
4,size,2,r2,0.506
4,size,3,r2,0.6362
4,size,4,r2,0.7316
4,size,mean,r2,0.662
5,size,0,r2,0.8776
5,size,1,r2,0.5791
5,size,2,r2,0.4875
5,size,3,r2,0.6326
5,size,4,r2,0.7296
5,size,mean,r2,0.6613
6,size,0,r2,0.8633
6,size,1,r2,0.587
6,size,2,r2,0.5151
6,size,3,r2,0.6296
6,size,4,r2,0.7196
6,size,mean,r2,0.6629
7,size,0,r2,0.875
7,size,1,r2,0.5905
7,size,2,r2,0.5085
7,size,3,r2,0.6452
7,size,4,r2,0.7215
7,size,mean,r2,0.6682
8,size,0,r2,0.8697
8,size,1,r2,0.598
8,size,2,r2,0.497
8,size,3,r2,0.6195
8,size,4,r2,0.7216
8,size,mean,r2,0.6612
9,size,0,r2,0.8769
9,size,1,r2,0.5885
9,size,2,r2,0.5109
9,size,3,r2,0.6182
9,size,4,r2,0.734
9,size,mean,r2,0.6657
10,size,0,r2,0.8679
10,size,1,r2,0.5952
10,size,2,r2,0.5168
10,size,3,r2,0.6366
10,size,4,r2,0.7297
10,size,mean,r2,0.6692
