epoch,family,target,metric,score
1,location,0,r2,0.0757
1,location,1,r2,0.1004
1,location,2,r2,0.2912
1,location,mean,r2,0.1558
2,location,0,r2,0.0876
2,location,1,r2,0.1081
2,location,2,r2,0.3274
2,location,mean,r2,0.1743
3,location,0,r2,0.1004
3,location,1,r2,0.0836
3,location,2,r2,0.3291
3,location,mean,r2,0.171
4,location,0,r2,0.0898
4,location,1,r2,0.1199
4,location,2,r2,0.3329
4,location,mean,r2,0.1809
5,location,0,r2,0.1104
5,location,1,r2,0.1236
5,location,2,r2,0.3439
5,location,mean,r2,0.1926
6,location,0,r2,0.1176
6,location,1,r2,0.1084
6,location,2,r2,0.3401
6,location,mean,r2,0.1887
7,location,0,r2,0.1575
7,location,1,r2,0.103
7,location,2,r2,0.3239
7,location,mean,r2,0.1948
8,location,0,r2,0.1322
8,location,1,r2,0.1218
8,location,2,r2,0.353
8,location,mean,r2,0.2023
9,location,0,r2,0.2031
9,location,1,r2,0.112
9,location,2,r2,0.3312
9,location,mean,r2,0.2154
10,location,0,r2,0.1445
10,location,1,r2,0.1325
10,location,2,r2,0.3568
10,location,mean,r2,0.2113
