epoch,family,target,metric,score
1,location,0,r2,0.2034
1,location,1,r2,0.1448
1,location,2,r2,0.3333
1,location,mean,r2,0.2271
2,location,0,r2,0.4534
2,location,1,r2,0.2908
2,location,2,r2,0.3278
2,location,mean,r2,0.3574
3,location,0,r2,0.525
3,location,1,r2,0.3206
3,location,2,r2,0.396
3,location,mean,r2,0.4139
4,location,0,r2,0.5377
4,location,1,r2,0.3462
4,location,2,r2,0.3965
4,location,mean,r2,0.4268
5,location,0,r2,0.6232
5,location,1,r2,0.3339
5,location,2,r2,0.4088
5,location,mean,r2,0.4553
6,location,0,r2,0.6149
6,location,1,r2,0.3955
6,location,2,r2,0.4068
6,location,mean,r2,0.4724
7,location,0,r2,0.615
7,location,1,r2,0.3839
7,location,2,r2,0.4062
7,location,mean,r2,0.4684
8,location,0,r2,0.6103
8,location,1,r2,0.4036
8,location,2,r2,0.4415
8,location,mean,r2,0.4852
9,location,0,r2,0.6146
9,location,1,r2,0.4004
9,location,2,r2,0.4722
9,location,mean,r2,0.4957
10,location,0,r2,0.6389
10,location,1,r2,0.4356
10,location,2,r2,0.5143
10,location,mean,r2,0.5296
