epoch,family,target,metric,score
1,density,0,r2,0.798
1,density,1,r2,0.4434
1,density,2,r2,0.9199
1,density,3,r2,0.8968
1,density,mean,r2,0.7645
2,density,0,r2,0.8189
2,density,1,r2,0.573
2,density,2,r2,0.9093
2,density,3,r2,0.9181
2,density,mean,r2,0.8049
3,density,0,r2,0.8113
3,density,1,r2,0.6203
3,density,2,r2,0.9391
3,density,3,r2,0.9177
3,density,mean,r2,0.8221
4,density,0,r2,0.8176
4,density,1,r2,0.6618
4,density,2,r2,0.94
4,density,3,r2,0.9214
4,density,mean,r2,0.8352
5,density,0,r2,0.8338
5,density,1,r2,0.6971
5,density,2,r2,0.9479
5,density,3,r2,0.9206
5,density,mean,r2,0.8498
6,density,0,r2,0.8372
6,density,1,r2,0.7309
6,density,2,r2,0.9521
6,density,3,r2,0.9301
6,density,mean,r2,0.8626
7,density,0,r2,0.8277
7,density,1,r2,0.7308
7,density,2,r2,0.9493
7,density,3,r2,0.9316
7,density,mean,r2,0.8598
8,density,0,r2,0.8343
8,density,1,r2,0.7401
8,density,2,r2,0.9476
8,density,3,r2,0.9354
8,density,mean,r2,0.8643
9,density,0,r2,0.8336
9,density,1,r2,0.7545
9,density,2,r2,0.9525
9,density,3,r2,0.9342
9,density,mean,r2,0.8687
10,density,0,r2,0.84
10,density,1,r2,0.7624
10,density,2,r2,0.9531
10,density,3,r2,0.9322
10,density,mean,r2,0.8719
