epoch,family,target,metric,score
1,radiomics,0,r2,0.9157
1,radiomics,1,r2,0.1761
1,radiomics,2,r2,0.842
1,radiomics,mean,r2,0.6446
2,radiomics,0,r2,0.9165
2,radiomics,1,r2,0.2617
2,radiomics,2,r2,0.879
2,radiomics,mean,r2,0.6857
3,radiomics,0,r2,0.9162
3,radiomics,1,r2,0.3624
3,radiomics,2,r2,0.8874
3,radiomics,mean,r2,0.722
4,radiomics,0,r2,0.9288
4,radiomics,1,r2,0.3873
4,radiomics,2,r2,0.8896
4,radiomics,mean,r2,0.7352
5,radiomics,0,r2,0.9282
5,radiomics,1,r2,0.5063
5,radiomics,2,r2,0.8962
5,radiomics,mean,r2,0.7769
6,radiomics,0,r2,0.9253
6,radiomics,1,r2,0.4663
6,radiomics,2,r2,0.8867
6,radiomics,mean,r2,0.7594
7,radiomics,0,r2,0.9116
7,radiomics,1,r2,0.447
7,radiomics,2,r2,0.8976
7,radiomics,mean,r2,0.7521
8,radiomics,0,r2,0.9303
8,radiomics,1,r2,0.5271
8,radiomics,2,r2,0.8979
8,radiomics,mean,r2,0.7851
9,radiomics,0,r2,0.9324
9,radiomics,1,r2,0.359
9,radiomics,2,r2,0.8926
9,radiomics,mean,r2,0.728
10,radiomics,0,r2,0.9308
10,radiomics,1,r2,0.4745
10,radiomics,2,r2,0.9033
10,radiomics,mean,r2,0.7695
