epoch,family,target,metric,score
1,density,0,r2,0.8092
1,density,1,r2,0.4704
1,density,2,r2,0.8906
1,density,3,r2,0.8957
1,density,mean,r2,0.7665
2,density,0,r2,0.8195
2,density,1,r2,0.5233
2,density,2,r2,0.9263
2,density,3,r2,0.9055
2,density,mean,r2,0.7937
3,density,0,r2,0.8213
3,density,1,r2,0.6052
3,density,2,r2,0.9244
3,density,3,r2,0.9209
3,density,mean,r2,0.8179
4,density,0,r2,0.8243
4,density,1,r2,0.6551
4,density,2,r2,0.9387
4,density,3,r2,0.9243
4,density,mean,r2,0.8356
5,density,0,r2,0.7875
5,density,1,r2,0.6508
5,density,2,r2,0.9449
5,density,3,r2,0.9268
5,density,mean,r2,0.8275
6,density,0,r2,0.8342
6,density,1,r2,0.678
6,density,2,r2,0.9493
6,density,3,r2,0.9286
6,density,mean,r2,0.8475
7,density,0,r2,0.8347
7,density,1,r2,0.696
7,density,2,r2,0.9452
7,density,3,r2,0.9262
7,density,mean,r2,0.8505
8,density,0,r2,0.8343
8,density,1,r2,0.7292
8,density,2,r2,0.9514
8,density,3,r2,0.9295
8,density,mean,r2,0.8611
9,density,0,r2,0.8248
9,density,1,r2,0.7071
9,density,2,r2,0.9469
9,density,3,r2,0.9252
9,density,mean,r2,0.851
10,density,0,r2,0.7974
10,density,1,r2,0.6975
10,density,2,r2,0.9551
10,density,3,r2,0.9358
10,density,mean,r2,0.8464
