epoch,family,target,metric,score
1,size,0,r2,0.6951
1,size,1,r2,0.2234
1,size,2,r2,0.379
1,size,3,r2,0.452
1,size,4,r2,0.4892
1,size,mean,r2,0.4477
2,size,0,r2,0.7155
2,size,1,r2,0.3386
2,size,2,r2,0.4125
2,size,3,r2,0.494
2,size,4,r2,0.5383
2,size,mean,r2,0.4998
3,size,0,r2,0.7437
3,size,1,r2,0.3745
3,size,2,r2,0.4521
3,size,3,r2,0.5173
3,size,4,r2,0.555
3,size,mean,r2,0.5285
4,size,0,r2,0.7586
4,size,1,r2,0.4036
4,size,2,r2,0.4577
4,size,3,r2,0.527
4,size,4,r2,0.581
4,size,mean,r2,0.5456
5,size,0,r2,0.7424
5,size,1,r2,0.4043
5,size,2,r2,0.4345
5,size,3,r2,0.4437
5,size,4,r2,0.5333
5,size,mean,r2,0.5116
6,size,0,r2,0.7513
6,size,1,r2,0.3765
6,size,2,r2,0.4751
6,size,3,r2,0.5386
6,size,4,r2,0.5553
6,size,mean,r2,0.5393
7,size,0,r2,0.7644
7,size,1,r2,0.4381
7,size,2,r2,0.4641
7,size,3,r2,0.5393
7,size,4,r2,0.6104
7,size,mean,r2,0.5633
8,size,0,r2,0.7481
8,size,1,r2,0.4341
8,size,2,r2,0.4777
8,size,3,r2,0.5314
8,size,4,r2,0.5856
8,size,mean,r2,0.5554
9,size,0,r2,0.7802
9,size,1,r2,0.4277
9,size,2,r2,0.4946
9,size,3,r2,0.5424
9,size,4,r2,0.6191
9,size,mean,r2,0.5728
10,size,0,r2,0.7579
10,size,1,r2,0.4117
10,size,2,r2,0.443
10,size,3,r2,0.4945
10,size,4,r2,0.5872
10,size,mean,r2,0.5389
