epoch,family,target,metric,score
1,location,0,r2,0.2667
1,location,1,r2,0.1404
1,location,2,r2,0.2968
1,location,mean,r2,0.2347
2,location,0,r2,0.4868
2,location,1,r2,0.2761
2,location,2,r2,0.3812
2,location,mean,r2,0.3814
3,location,0,r2,0.5173
3,location,1,r2,0.3256
3,location,2,r2,0.4007
3,location,mean,r2,0.4145
4,location,0,r2,0.4729
4,location,1,r2,0.3249
4,location,2,r2,0.4279
4,location,mean,r2,0.4086
5,location,0,r2,0.588
5,location,1,r2,0.3842
5,location,2,r2,0.4303
5,location,mean,r2,0.4675
6,location,0,r2,0.6002
6,location,1,r2,0.3724
6,location,2,r2,0.4616
6,location,mean,r2,0.4781
7,location,0,r2,0.6067
7,location,1,r2,0.3914
7,location,2,r2,0.486
7,location,mean,r2,0.4947
8,location,0,r2,0.6271
8,location,1,r2,0.412
8,location,2,r2,0.5184
8,location,mean,r2,0.5191
9,location,0,r2,0.5818
9,location,1,r2,0.443
9,location,2,r2,0.5453
9,location,mean,r2,0.5234
10,location,0,r2,0.6412
10,location,1,r2,0.4066
10,location,2,r2,0.5494
10,location,mean,r2,0.5324
