epoch,family,target,metric,score
1,disease,Medical material,auroc,0.9219
1,disease,Arterial wall calcification,auroc,0.9316
1,disease,Cardiomegaly,auroc,0.928
1,disease,Pericardial effusion,auroc,0.8644
1,disease,Coronary artery wall calcification,auroc,0.9366
1,disease,Hiatal hernia,auroc,0.6955
1,disease,Lymphadenopathy,auroc,0.7517
1,disease,Emphysema,auroc,0.81
1,disease,Atelectasis,auroc,0.814
1,disease,Lung nodule,auroc,0.7389
1,disease,Lung opacity,auroc,0.8706
1,disease,Pulmonary fibrotic sequela,auroc,0.7476
1,disease,Pleural effusion,auroc,0.9678
1,disease,Mosaic attenuation pattern,auroc,0.8895
1,disease,Peribronchial thickening,auroc,0.811
1,disease,Consolidation,auroc,0.9242
1,disease,Bronchiectasis,auroc,0.7998
1,disease,Interlobular septal thickening,auroc,0.874
1,disease,macro,auroc,0.8487
1,disease,micro,auroc,0.857
2,disease,Medical material,auroc,0.9229
2,disease,Arterial wall calcification,auroc,0.9326
2,disease,Cardiomegaly,auroc,0.9303
2,disease,Pericardial effusion,auroc,0.8575
2,disease,Coronary artery wall calcification,auroc,0.9365
2,disease,Hiatal hernia,auroc,0.7146
2,disease,Lymphadenopathy,auroc,0.7552
2,disease,Emphysema,auroc,0.8116
2,disease,Atelectasis,auroc,0.8115
2,disease,Lung nodule,auroc,0.7328
2,disease,Lung opacity,auroc,0.8711
2,disease,Pulmonary fibrotic sequela,auroc,0.7483
2,disease,Pleural effusion,auroc,0.9674
2,disease,Mosaic attenuation pattern,auroc,0.8871
2,disease,Peribronchial thickening,auroc,0.8187
2,disease,Consolidation,auroc,0.9224
2,disease,Bronchiectasis,auroc,0.8099
2,disease,Interlobular septal thickening,auroc,0.884
2,disease,macro,auroc,0.8508
2,disease,micro,auroc,0.8628
3,disease,Medical material,auroc,0.9293
3,disease,Arterial wall calcification,auroc,0.934
3,disease,Cardiomegaly,auroc,0.9317
3,disease,Pericardial effusion,auroc,0.8612
3,disease,Coronary artery wall calcification,auroc,0.9364
3,disease,Hiatal hernia,auroc,0.7096
3,disease,Lymphadenopathy,auroc,0.7544
3,disease,Emphysema,auroc,0.8085
3,disease,Atelectasis,auroc,0.8159
3,disease,Lung nodule,auroc,0.7336
3,disease,Lung opacity,auroc,0.875
3,disease,Pulmonary fibrotic sequela,auroc,0.7473
3,disease,Pleural effusion,auroc,0.9677
3,disease,Mosaic attenuation pattern,auroc,0.8913
