epoch,family,target,metric,score
1,size,0,r2,0.8369
1,size,1,r2,0.5285
1,size,2,r2,0.4672
1,size,3,r2,0.621
1,size,4,r2,0.7077
1,size,mean,r2,0.6322
2,size,0,r2,0.8603
2,size,1,r2,0.5659
2,size,2,r2,0.5042
2,size,3,r2,0.6312
2,size,4,r2,0.7306
2,size,mean,r2,0.6585
3,size,0,r2,0.8671
3,size,1,r2,0.5379
3,size,2,r2,0.5032
3,size,3,r2,0.6376
3,size,4,r2,0.7182
3,size,mean,r2,0.6528
4,size,0,r2,0.8488
4,size,1,r2,0.5733
4,size,2,r2,0.5089
4,size,3,r2,0.6422
4,size,4,r2,0.7194
4,size,mean,r2,0.6585
5,size,0,r2,0.8703
5,size,1,r2,0.5689
5,size,2,r2,0.5181
5,size,3,r2,0.6343
5,size,4,r2,0.7238
5,size,mean,r2,0.6631
6,size,0,r2,0.8697
6,size,1,r2,0.5693
6,size,2,r2,0.529
6,size,3,r2,0.6542
6,size,4,r2,0.7382
6,size,mean,r2,0.6721
7,size,0,r2,0.8575
7,size,1,r2,0.5745
7,size,2,r2,0.5145
7,size,3,r2,0.6336
7,size,4,r2,0.7353
7,size,mean,r2,0.6631
8,size,0,r2,0.871
8,size,1,r2,0.5772
8,size,2,r2,0.5007
8,size,3,r2,0.6388
8,size,4,r2,0.74
8,size,mean,r2,0.6655
9,size,0,r2,0.8737
9,size,1,r2,0.5877
9,size,2,r2,0.5211
9,size,3,r2,0.6376
9,size,4,r2,0.739
9,size,mean,r2,0.6718
10,size,0,r2,0.8632
10,size,1,r2,0.5914
10,size,2,r2,0.5233
10,size,3,r2,0.6345
10,size,4,r2,0.7245
10,size,mean,r2,0.6674
