epoch,family,target,metric,score
1,size,0,r2,0.6836
1,size,1,r2,0.2584
1,size,2,r2,0.3866
1,size,3,r2,0.4419
1,size,4,r2,0.4697
1,size,mean,r2,0.448
2,size,0,r2,0.7236
2,size,1,r2,0.3468
2,size,2,r2,0.4347
2,size,3,r2,0.4826
2,size,4,r2,0.5308
2,size,mean,r2,0.5037
3,size,0,r2,0.7211
3,size,1,r2,0.3866
3,size,2,r2,0.4624
3,size,3,r2,0.5284
3,size,4,r2,0.5447
3,size,mean,r2,0.5286
4,size,0,r2,0.7441
4,size,1,r2,0.385
4,size,2,r2,0.4284
4,size,3,r2,0.5107
4,size,4,r2,0.5715
4,size,mean,r2,0.5279
5,size,0,r2,0.7557
5,size,1,r2,0.3909
5,size,2,r2,0.4719
5,size,3,r2,0.4922
5,size,4,r2,0.5687
5,size,mean,r2,0.5359
6,size,0,r2,0.7412
6,size,1,r2,0.4081
6,size,2,r2,0.4657
6,size,3,r2,0.5317
6,size,4,r2,0.5567
6,size,mean,r2,0.5407
7,size,0,r2,0.7546
7,size,1,r2,0.447
7,size,2,r2,0.4737
7,size,3,r2,0.5277
7,size,4,r2,0.5713
7,size,mean,r2,0.5549
8,size,0,r2,0.772
8,size,1,r2,0.4238
8,size,2,r2,0.4853
8,size,3,r2,0.5437
8,size,4,r2,0.6177
8,size,mean,r2,0.5685
9,size,0,r2,0.7702
9,size,1,r2,0.4454
9,size,2,r2,0.4887
9,size,3,r2,0.54
9,size,4,r2,0.6082
9,size,mean,r2,0.5705
10,size,0,r2,0.7681
10,size,1,r2,0.4598
10,size,2,r2,0.5041
10,size,3,r2,0.5416
10,size,4,r2,0.5935
10,size,mean,r2,0.5734
