epoch,family,target,metric,score
1,location,0,r2,0.2108
1,location,1,r2,0.2402
1,location,2,r2,0.2941
1,location,mean,r2,0.2484
2,location,0,r2,0.3105
2,location,1,r2,0.2978
2,location,2,r2,0.3843
2,location,mean,r2,0.3309
3,location,0,r2,0.3171
3,location,1,r2,0.3349
3,location,2,r2,0.4362
3,location,mean,r2,0.3627
4,location,0,r2,0.3512
4,location,1,r2,0.3358
4,location,2,r2,0.3171
4,location,mean,r2,0.3347
5,location,0,r2,0.3693
5,location,1,r2,0.3871
5,location,2,r2,0.4757
5,location,mean,r2,0.4107
6,location,0,r2,0.3629
6,location,1,r2,0.38
6,location,2,r2,0.4637
6,location,mean,r2,0.4022
7,location,0,r2,0.3733
7,location,1,r2,0.3115
7,location,2,r2,0.4515
7,location,mean,r2,0.3788
8,location,0,r2,0.3846
8,location,1,r2,0.4022
8,location,2,r2,0.4736
8,location,mean,r2,0.4201
9,location,0,r2,0.3661
9,location,1,r2,0.4262
9,location,2,r2,0.4637
9,location,mean,r2,0.4187
10,location,0,r2,0.3444
10,location,1,r2,0.4214
10,location,2,r2,0.4756
10,location,mean,r2,0.4138
