epoch,family,target,metric,score
1,density,0,r2,0.3035
1,density,1,r2,0.1168
1,density,2,r2,0.7194
1,density,3,r2,0.6457
1,density,mean,r2,0.4463
2,density,0,r2,0.3246
2,density,1,r2,0.1484
2,density,2,r2,0.7649
2,density,3,r2,0.6761
2,density,mean,r2,0.4785
3,density,0,r2,0.3373
3,density,1,r2,0.1235
3,density,2,r2,0.7358
3,density,3,r2,0.6665
3,density,mean,r2,0.4658
4,density,0,r2,0.3607
4,density,1,r2,0.1622
4,density,2,r2,0.7672
4,density,3,r2,0.7062
4,density,mean,r2,0.4991
5,density,0,r2,0.3542
5,density,1,r2,0.1593
5,density,2,r2,0.7735
5,density,3,r2,0.705
5,density,mean,r2,0.498
6,density,0,r2,0.4122
6,density,1,r2,0.1186
6,density,2,r2,0.776
6,density,3,r2,0.7048
6,density,mean,r2,0.5029
7,density,0,r2,0.4169
7,density,1,r2,0.1725
7,density,2,r2,0.7933
7,density,3,r2,0.7279
7,density,mean,r2,0.5277
8,density,0,r2,0.4235
8,density,1,r2,0.182
8,density,2,r2,0.7974
8,density,3,r2,0.7244
8,density,mean,r2,0.5318
9,density,0,r2,0.4143
9,density,1,r2,0.1758
9,density,2,r2,0.8082
9,density,3,r2,0.7281
9,density,mean,r2,0.5316
10,density,0,r2,0.4367
10,density,1,r2,0.1843
10,density,2,r2,0.7825
10,density,3,r2,0.6987
10,density,mean,r2,0.5256
