epoch,family,target,metric,score
1,radiomics,0,r2,0.6644
1,radiomics,1,r2,0.0375
1,radiomics,2,r2,0.5409
1,radiomics,mean,r2,0.4142
2,radiomics,0,r2,0.7629
2,radiomics,1,r2,0.0673
2,radiomics,2,r2,0.6622
2,radiomics,mean,r2,0.4975
3,radiomics,0,r2,0.7825
3,radiomics,1,r2,0.0761
3,radiomics,2,r2,0.6481
3,radiomics,mean,r2,0.5022
4,radiomics,0,r2,0.7956
4,radiomics,1,r2,0.0817
4,radiomics,2,r2,0.6778
4,radiomics,mean,r2,0.5184
5,radiomics,0,r2,0.7781
5,radiomics,1,r2,0.0694
5,radiomics,2,r2,0.6155
5,radiomics,mean,r2,0.4877
6,radiomics,0,r2,0.7924
6,radiomics,1,r2,0.0317
6,radiomics,2,r2,0.6836
6,radiomics,mean,r2,0.5026
7,radiomics,0,r2,0.77
7,radiomics,1,r2,0.1045
7,radiomics,2,r2,0.6773
7,radiomics,mean,r2,0.5172
8,radiomics,0,r2,0.8048
8,radiomics,1,r2,0.1096
8,radiomics,2,r2,0.6869
8,radiomics,mean,r2,0.5338
9,radiomics,0,r2,0.795
9,radiomics,1,r2,0.1011
9,radiomics,2,r2,0.6538
9,radiomics,mean,r2,0.5166
10,radiomics,0,r2,0.7965
10,radiomics,1,r2,0.1092
10,radiomics,2,r2,0.679
10,radiomics,mean,r2,0.5282
