epoch,family,target,metric,score
1,size,0,r2,0.6755
1,size,1,r2,0.2674
1,size,2,r2,0.3551
1,size,3,r2,0.2593
1,size,4,r2,0.3595
1,size,mean,r2,0.3833
2,size,0,r2,0.7331
2,size,1,r2,0.3425
2,size,2,r2,0.4007
2,size,3,r2,0.489
2,size,4,r2,0.54
2,size,mean,r2,0.5011
3,size,0,r2,0.7416
3,size,1,r2,0.3719
3,size,2,r2,0.4361
3,size,3,r2,0.4899
3,size,4,r2,0.5364
3,size,mean,r2,0.5152
4,size,0,r2,0.7574
4,size,1,r2,0.3756
4,size,2,r2,0.4102
4,size,3,r2,0.5095
4,size,4,r2,0.546
4,size,mean,r2,0.5197
5,size,0,r2,0.7626
5,size,1,r2,0.4242
5,size,2,r2,0.4587
5,size,3,r2,0.535
5,size,4,r2,0.5886
5,size,mean,r2,0.5538
6,size,0,r2,0.7774
6,size,1,r2,0.4045
6,size,2,r2,0.4679
6,size,3,r2,0.5371
6,size,4,r2,0.5945
6,size,mean,r2,0.5563
7,size,0,r2,0.7281
7,size,1,r2,0.4509
7,size,2,r2,0.4578
7,size,3,r2,0.5139
7,size,4,r2,0.5555
7,size,mean,r2,0.5412
8,size,0,r2,0.7614
8,size,1,r2,0.4442
8,size,2,r2,0.4817
8,size,3,r2,0.5397
8,size,4,r2,0.5748
8,size,mean,r2,0.5604
9,size,0,r2,0.7884
9,size,1,r2,0.4111
9,size,2,r2,0.4702
9,size,3,r2,0.5363
9,size,4,r2,0.5979
9,size,mean,r2,0.5608
10,size,0,r2,0.7803
10,size,1,r2,0.4709
10,size,2,r2,0.492
10,size,3,r2,0.5298
10,size,4,r2,0.5816
10,size,mean,r2,0.5709
