epoch,family,target,metric,score
1,density,0,r2,0.8244
1,density,1,r2,0.681
1,density,2,r2,0.9157
1,density,3,r2,0.8979
1,density,mean,r2,0.8297
2,density,0,r2,0.8423
2,density,1,r2,0.7609
2,density,2,r2,0.9256
2,density,3,r2,0.9175
2,density,mean,r2,0.8616
3,density,0,r2,0.8345
3,density,1,r2,0.8029
3,density,2,r2,0.9321
3,density,3,r2,0.9206
3,density,mean,r2,0.8725
4,density,0,r2,0.8564
4,density,1,r2,0.8386
4,density,2,r2,0.9305
4,density,3,r2,0.9255
4,density,mean,r2,0.8877
5,density,0,r2,0.857
5,density,1,r2,0.8359
5,density,2,r2,0.9381
5,density,3,r2,0.9308
5,density,mean,r2,0.8905
6,density,0,r2,0.8558
6,density,1,r2,0.8549
6,density,2,r2,0.936
6,density,3,r2,0.9168
6,density,mean,r2,0.8909
7,density,0,r2,0.8628
7,density,1,r2,0.8545
7,density,2,r2,0.9417
7,density,3,r2,0.9346
7,density,mean,r2,0.8984
8,density,0,r2,0.8653
8,density,1,r2,0.8627
8,density,2,r2,0.9506
8,density,3,r2,0.9363
8,density,mean,r2,0.9037
9,density,0,r2,0.8646
9,density,1,r2,0.8758
9,density,2,r2,0.9472
9,density,3,r2,0.9355
9,density,mean,r2,0.9058
10,density,0,r2,0.8666
10,density,1,r2,0.8772
10,density,2,r2,0.9493
10,density,3,r2,0.9346
10,density,mean,r2,0.9069
