epoch,family,target,metric,score
1,radiomics,0,r2,0.8972
1,radiomics,1,r2,0.2719
1,radiomics,2,r2,0.8484
1,radiomics,mean,r2,0.6725
2,radiomics,0,r2,0.9006
2,radiomics,1,r2,0.3202
2,radiomics,2,r2,0.864
2,radiomics,mean,r2,0.6949
3,radiomics,0,r2,0.909
3,radiomics,1,r2,0.3416
3,radiomics,2,r2,0.8576
3,radiomics,mean,r2,0.7028
4,radiomics,0,r2,0.9099
4,radiomics,1,r2,0.3685
4,radiomics,2,r2,0.8697
4,radiomics,mean,r2,0.716
5,radiomics,0,r2,0.911
5,radiomics,1,r2,0.3929
5,radiomics,2,r2,0.8857
5,radiomics,mean,r2,0.7299
6,radiomics,0,r2,0.9038
6,radiomics,1,r2,0.4003
6,radiomics,2,r2,0.8858
6,radiomics,mean,r2,0.73
7,radiomics,0,r2,0.9188
7,radiomics,1,r2,0.4384
7,radiomics,2,r2,0.8937
7,radiomics,mean,r2,0.7503
8,radiomics,0,r2,0.9301
8,radiomics,1,r2,0.3781
8,radiomics,2,r2,0.8995
8,radiomics,mean,r2,0.7359
9,radiomics,0,r2,0.9279
9,radiomics,1,r2,0.4218
9,radiomics,2,r2,0.9039
9,radiomics,mean,r2,0.7512
10,radiomics,0,r2,0.9291
10,radiomics,1,r2,0.4237
10,radiomics,2,r2,0.9052
10,radiomics,mean,r2,0.7527
