epoch,family,target,metric,score
1,size,0,r2,0.8399
1,size,1,r2,0.5405
1,size,2,r2,0.476
1,size,3,r2,0.6131
1,size,4,r2,0.646
1,size,mean,r2,0.6231
2,size,0,r2,0.8513
2,size,1,r2,0.5766
2,size,2,r2,0.4757
2,size,3,r2,0.6267
2,size,4,r2,0.6821
2,size,mean,r2,0.6425
3,size,0,r2,0.8662
3,size,1,r2,0.5944
3,size,2,r2,0.5093
3,size,3,r2,0.6322
3,size,4,r2,0.6926
3,size,mean,r2,0.6589
4,size,0,r2,0.855
4,size,1,r2,0.5785
4,size,2,r2,0.4886
4,size,3,r2,0.6359
4,size,4,r2,0.6978
4,size,mean,r2,0.6511
5,size,0,r2,0.8594
5,size,1,r2,0.6015
5,size,2,r2,0.4949
5,size,3,r2,0.6317
5,size,4,r2,0.7063
5,size,mean,r2,0.6587
6,size,0,r2,0.8701
6,size,1,r2,0.6198
6,size,2,r2,0.5088
6,size,3,r2,0.641
6,size,4,r2,0.7078
6,size,mean,r2,0.6695
7,size,0,r2,0.8608
7,size,1,r2,0.6251
7,size,2,r2,0.5161
7,size,3,r2,0.6468
7,size,4,r2,0.7106
7,size,mean,r2,0.6719
8,size,0,r2,0.849
8,size,1,r2,0.6219
8,size,2,r2,0.5147
8,size,3,r2,0.6404
8,size,4,r2,0.7063
8,size,mean,r2,0.6665
9,size,0,r2,0.8749
9,size,1,r2,0.6223
9,size,2,r2,0.5126
9,size,3,r2,0.6341
9,size,4,r2,0.7152
9,size,mean,r2,0.6718
10,size,0,r2,0.8758
10,size,1,r2,0.624
10,size,2,r2,0.49
10,size,3,r2,0.6384
10,size,4,r2,0.722
10,size,mean,r2,0.6701
