epoch,family,target,metric,score
1,disease,Medical material,auroc,0.9248
1,disease,Arterial wall calcification,auroc,0.9311
1,disease,Cardiomegaly,auroc,0.9298
1,disease,Pericardial effusion,auroc,0.8474
1,disease,Coronary artery wall calcification,auroc,0.9355
1,disease,Hiatal hernia,auroc,0.7035
1,disease,Lymphadenopathy,auroc,0.7532
1,disease,Emphysema,auroc,0.8015
1,disease,Atelectasis,auroc,0.8171
1,disease,Lung nodule,auroc,0.7442
1,disease,Lung opacity,auroc,0.8703
1,disease,Pulmonary fibrotic sequela,auroc,0.7448
1,disease,Pleural effusion,auroc,0.9663
1,disease,Mosaic attenuation pattern,auroc,0.8877
1,disease,Peribronchial thickening,auroc,0.8184
1,disease,Consolidation,auroc,0.9203
1,disease,Bronchiectasis,auroc,0.7972
1,disease,Interlobular septal thickening,auroc,0.8839
1,disease,macro,auroc,0.8487
1,disease,micro,auroc,0.8562
2,disease,Medical material,auroc,0.9277
2,disease,Arterial wall calcification,auroc,0.9302
2,disease,Cardiomegaly,auroc,0.9286
2,disease,Pericardial effusion,auroc,0.8562
2,disease,Coronary artery wall calcification,auroc,0.9344
2,disease,Hiatal hernia,auroc,0.707
2,disease,Lymphadenopathy,auroc,0.7563
2,disease,Emphysema,auroc,0.8039
2,disease,Atelectasis,auroc,0.817
2,disease,Lung nodule,auroc,0.7404
2,disease,Lung opacity,auroc,0.8681
2,disease,Pulmonary fibrotic sequela,auroc,0.7478
2,disease,Pleural effusion,auroc,0.9675
2,disease,Mosaic attenuation pattern,auroc,0.8902
2,disease,Peribronchial thickening,auroc,0.8184
2,disease,Consolidation,auroc,0.9223
2,disease,Bronchiectasis,auroc,0.8076
2,disease,Interlobular septal thickening,auroc,0.8726
2,disease,macro,auroc,0.8498
2,disease,micro,auroc,0.8604
3,disease,Medical material,auroc,0.9293
3,disease,Arterial wall calcification,auroc,0.9296
3,disease,Cardiomegaly,auroc,0.931
3,disease,Pericardial effusion,auroc,0.8463
3,disease,Coronary artery wall calcification,auroc,0.9329
3,disease,Hiatal hernia,auroc,0.7111
3,disease,Lymphadenopathy,auroc,0.7557
3,disease,Emphysema,auroc,0.7985
3,disease,Atelectasis,auroc,0.8067
3,disease,Lung nodule,auroc,0.7427
3,disease,Lung opacity,auroc,0.8681
3,disease,Pulmonary fibrotic sequela,auroc,0.7488
3,disease,Pleural effusion,auroc,0.9651
3,disease,Mosaic attenuation pattern,auroc,0.8877
3,disease,Peribronchial thickening,auroc,0.8055
3,disease,Consolidation,auroc,0.9248
3,disease,Bronchiectasis,auroc,0.8021
3,disease,Interlobular septal thickening,auroc,0.8776
3,disease,macro,auroc,0.848
3,disease,micro,auroc,0.8588
4,disease,Medical material,auroc,0.9314
4,disease,Arterial wall calcification,auroc,0.9304
4,disease,Cardiomegaly,auroc,0.9326
4,disease,Pericardial effusion,auroc,0.8551
4,disease,Coronary artery wall calcification,auroc,0.9348
4,disease,Hiatal hernia,auroc,0.7058
4,disease,Lymphadenopathy,auroc,0.7564
4,disease,Emphysema,auroc,0.8048
4,disease,Atelectasis,auroc,0.8106
4,disease,Lung nodule,auroc,0.7431
4,disease,Lung opacity,auroc,0.8673
4,disease,Pulmonary fibrotic sequela,auroc,0.7538
4,disease,Pleural effusion,auroc,0.9663
4,disease,Mosaic attenuation pattern,auroc,0.8878
4,disease,Peribronchial thickening,auroc,0.81
4,disease,Consolidation,auroc,0.9237
4,disease,Bronchiectasis,auroc,0.7996
4,disease,Interlobular septal thickening,auroc,0.878
4,disease,macro,auroc,0.8495
4,disease,micro,auroc,0.8594
5,disease,Medical material,auroc,0.9331
5,disease,Arterial wall calcification,auroc,0.9296
5,disease,Cardiomegaly,auroc,0.932
5,disease,Pericardial effusion,auroc,0.8508
5,disease,Coronary artery wall calcification,auroc,0.9357
5,disease,Hiatal hernia,auroc,0.7117
5,disease,Lymphadenopathy,auroc,0.7575
5,disease,Emphysema,auroc,0.8067
5,disease,Atelectasis,auroc,0.817
5,disease,Lung nodule,auroc,0.7374
5,disease,Lung opacity,auroc,0.8689
5,disease,Pulmonary fibrotic sequela,auroc,0.752
5,disease,Pleural effusion,auroc,0.9673
5,disease,Mosaic attenuation pattern,auroc,0.8875
5,disease,Peribronchial thickening,auroc,0.8167
5,disease,Consolidation,auroc,0.9239
5,disease,Bronchiectasis,auroc,0.8043
5,disease,Interlobular septal thickening,auroc,0.8716
5,disease,macro,auroc,0.8502
5,disease,micro,auroc,0.8552
6,disease,Medical material,auroc,0.9274
6,disease,Arterial wall calcification,auroc,0.9303
6,disease,Cardiomegaly,auroc,0.932
6,disease,Pericardial effusion,auroc,0.8509
6,disease,Coronary artery wall calcification,auroc,0.9323
6,disease,Hiatal hernia,auroc,0.7171
6,disease,Lymphadenopathy,auroc,0.7563
6,disease,Emphysema,auroc,0.8174
6,disease,Atelectasis,auroc,0.8161
6,disease,Lung nodule,auroc,0.7417
6,disease,Lung opacity,auroc,0.8707
6,disease,Pulmonary fibrotic sequela,auroc,0.753
6,disease,Pleural effusion,auroc,0.9671
6,disease,Mosaic attenuation pattern,auroc,0.8904
6,disease,Peribronchial thickening,auroc,0.8099
6,disease,Consolidation,auroc,0.9237
6,disease,Bronchiectasis,auroc,0.8029
6,disease,Interlobular septal thickening,auroc,0.8762
6,disease,macro,auroc,0.8509
6,disease,micro,auroc,0.8592
7,disease,Medical material,auroc,0.9323
7,disease,Arterial wall calcification,auroc,0.9296
7,disease,Cardiomegaly,auroc,0.9325
7,disease,Pericardial effusion,auroc,0.8552
7,disease,Coronary artery wall calcification,auroc,0.9337
7,disease,Hiatal hernia,auroc,0.7121
7,disease,Lymphadenopathy,auroc,0.7529
7,disease,Emphysema,auroc,0.8118
7,disease,Atelectasis,auroc,0.8192
7,disease,Lung nodule,auroc,0.7411
7,disease,Lung opacity,auroc,0.8657
7,disease,Pulmonary fibrotic sequela,auroc,0.7514
7,disease,Pleural effusion,auroc,0.9688
7,disease,Mosaic attenuation pattern,auroc,0.8899
7,disease,Peribronchial thickening,auroc,0.8121
7,disease,Consolidation,auroc,0.9243
7,disease,Bronchiectasis,auroc,0.8013
7,disease,Interlobular septal thickening,auroc,0.8757
7,disease,macro,auroc,0.8505
7,disease,micro,auroc,0.8629
8,disease,Medical material,auroc,0.9285
8,disease,Arterial wall calcification,auroc,0.9307
8,disease,Cardiomegaly,auroc,0.9333
