epoch,family,target,metric,score
1,density,0,r2,0.2666
1,density,1,r2,0.125
1,density,2,r2,0.7204
1,density,3,r2,0.6572
1,density,mean,r2,0.4423
2,density,0,r2,0.3272
2,density,1,r2,0.1406
2,density,2,r2,0.7244
2,density,3,r2,0.6872
2,density,mean,r2,0.4699
3,density,0,r2,0.2746
3,density,1,r2,0.0761
3,density,2,r2,0.7696
3,density,3,r2,0.7077
3,density,mean,r2,0.457
4,density,0,r2,0.3509
4,density,1,r2,0.1784
4,density,2,r2,0.7502
4,density,3,r2,0.7183
4,density,mean,r2,0.4995
