epoch,family,target,metric,score
1,disease,Medical material,auroc,0.6701
1,disease,Arterial wall calcification,auroc,0.751
1,disease,Cardiomegaly,auroc,0.8302
1,disease,Pericardial effusion,auroc,0.7295
1,disease,Coronary artery wall calcification,auroc,0.7337
1,disease,Hiatal hernia,auroc,0.6653
1,disease,Lymphadenopathy,auroc,0.654
1,disease,Emphysema,auroc,0.6268
1,disease,Atelectasis,auroc,0.6416
1,disease,Lung nodule,auroc,0.5873
1,disease,Lung opacity,auroc,0.6392
1,disease,Pulmonary fibrotic sequela,auroc,0.5701
1,disease,Pleural effusion,auroc,0.8676
1,disease,Mosaic attenuation pattern,auroc,0.7607
1,disease,Peribronchial thickening,auroc,0.6592
1,disease,Consolidation,auroc,0.6878
1,disease,Bronchiectasis,auroc,0.6224
1,disease,Interlobular septal thickening,auroc,0.7443
1,disease,macro,auroc,0.6912
1,disease,micro,auroc,0.7059
2,disease,Medical material,auroc,0.683
2,disease,Arterial wall calcification,auroc,0.7751
2,disease,Cardiomegaly,auroc,0.8463
2,disease,Pericardial effusion,auroc,0.7522
2,disease,Coronary artery wall calcification,auroc,0.7595
2,disease,Hiatal hernia,auroc,0.6769
2,disease,Lymphadenopathy,auroc,0.6611
2,disease,Emphysema,auroc,0.6649
2,disease,Atelectasis,auroc,0.6512
2,disease,Lung nodule,auroc,0.5961
2,disease,Lung opacity,auroc,0.651
2,disease,Pulmonary fibrotic sequela,auroc,0.5966
2,disease,Pleural effusion,auroc,0.8866
2,disease,Mosaic attenuation pattern,auroc,0.7736
2,disease,Peribronchial thickening,auroc,0.6868
2,disease,Consolidation,auroc,0.698
2,disease,Bronchiectasis,auroc,0.6264
2,disease,Interlobular septal thickening,auroc,0.752
2,disease,macro,auroc,0.7076
2,disease,micro,auroc,0.713
3,disease,Medical material,auroc,0.6918
3,disease,Arterial wall calcification,auroc,0.7829
3,disease,Cardiomegaly,auroc,0.854
3,disease,Pericardial effusion,auroc,0.7575
3,disease,Coronary artery wall calcification,auroc,0.7665
3,disease,Hiatal hernia,auroc,0.676
3,disease,Lymphadenopathy,auroc,0.6688
3,disease,Emphysema,auroc,0.6725
3,disease,Atelectasis,auroc,0.6559
3,disease,Lung nodule,auroc,0.6002
3,disease,Lung opacity,auroc,0.654
3,disease,Pulmonary fibrotic sequela,auroc,0.6073
3,disease,Pleural effusion,auroc,0.8908
3,disease,Mosaic attenuation pattern,auroc,0.7843
3,disease,Peribronchial thickening,auroc,0.697
3,disease,Consolidation,auroc,0.7008
3,disease,Bronchiectasis,auroc,0.6424
3,disease,Interlobular septal thickening,auroc,0.7586
3,disease,macro,auroc,0.7145
3,disease,micro,auroc,0.7193
4,disease,Medical material,auroc,0.6868
4,disease,Arterial wall calcification,auroc,0.7995
4,disease,Cardiomegaly,auroc,0.8652
4,disease,Pericardial effusion,auroc,0.7727
4,disease,Coronary artery wall calcification,auroc,0.7825
4,disease,Hiatal hernia,auroc,0.6853
4,disease,Lymphadenopathy,auroc,0.6753
4,disease,Emphysema,auroc,0.6768
4,disease,Atelectasis,auroc,0.6647
4,disease,Lung nodule,auroc,0.5914
4,disease,Lung opacity,auroc,0.6514
4,disease,Pulmonary fibrotic sequela,auroc,0.5947
4,disease,Pleural effusion,auroc,0.8984
4,disease,Mosaic attenuation pattern,auroc,0.7876
4,disease,Peribronchial thickening,auroc,0.7084
4,disease,Consolidation,auroc,0.7033
4,disease,Bronchiectasis,auroc,0.6445
4,disease,Interlobular septal thickening,auroc,0.7593
4,disease,macro,auroc,0.7193
4,disease,micro,auroc,0.7178
