epoch,family,target,metric,score
1,radiomics,0,r2,0.9102
1,radiomics,1,r2,0.2286
1,radiomics,2,r2,0.8699
1,radiomics,mean,r2,0.6696
2,radiomics,0,r2,0.9192
2,radiomics,1,r2,0.3263
2,radiomics,2,r2,0.8864
2,radiomics,mean,r2,0.7106
3,radiomics,0,r2,0.9266
3,radiomics,1,r2,0.3963
3,radiomics,2,r2,0.8905
3,radiomics,mean,r2,0.7378
4,radiomics,0,r2,0.9338
4,radiomics,1,r2,0.4576
4,radiomics,2,r2,0.9015
4,radiomics,mean,r2,0.7643
5,radiomics,0,r2,0.9343
5,radiomics,1,r2,0.4412
5,radiomics,2,r2,0.9025
5,radiomics,mean,r2,0.7593
6,radiomics,0,r2,0.9285
6,radiomics,1,r2,0.36
6,radiomics,2,r2,0.9118
6,radiomics,mean,r2,0.7335
7,radiomics,0,r2,0.9236
7,radiomics,1,r2,0.4697
7,radiomics,2,r2,0.906
7,radiomics,mean,r2,0.7664
8,radiomics,0,r2,0.9317
8,radiomics,1,r2,0.4307
8,radiomics,2,r2,0.9122
8,radiomics,mean,r2,0.7582
9,radiomics,0,r2,0.9307
9,radiomics,1,r2,0.4291
9,radiomics,2,r2,0.909
9,radiomics,mean,r2,0.7563
10,radiomics,0,r2,0.9335
10,radiomics,1,r2,0.5471
10,radiomics,2,r2,0.92
10,radiomics,mean,r2,0.8002
