epoch,family,target,metric,score
1,size,0,r2,0.8489
1,size,1,r2,0.5287
1,size,2,r2,0.4858
1,size,3,r2,0.6358
1,size,4,r2,0.6924
1,size,mean,r2,0.6383
2,size,0,r2,0.8691
2,size,1,r2,0.5435
2,size,2,r2,0.5013
2,size,3,r2,0.6298
2,size,4,r2,0.7175
2,size,mean,r2,0.6522
3,size,0,r2,0.856
3,size,1,r2,0.6068
3,size,2,r2,0.5203
3,size,3,r2,0.6466
3,size,4,r2,0.7194
3,size,mean,r2,0.6698
4,size,0,r2,0.8817
4,size,1,r2,0.5981
4,size,2,r2,0.5328
4,size,3,r2,0.6551
4,size,4,r2,0.7439
4,size,mean,r2,0.6823
5,size,0,r2,0.8832
5,size,1,r2,0.6143
5,size,2,r2,0.5152
5,size,3,r2,0.6514
5,size,4,r2,0.7377
5,size,mean,r2,0.6804
6,size,0,r2,0.8658
6,size,1,r2,0.6215
6,size,2,r2,0.5392
6,size,3,r2,0.6614
6,size,4,r2,0.7159
6,size,mean,r2,0.6807
7,size,0,r2,0.8878
7,size,1,r2,0.6587
7,size,2,r2,0.557
7,size,3,r2,0.6716
7,size,4,r2,0.7438
7,size,mean,r2,0.7038
8,size,0,r2,0.8737
8,size,1,r2,0.6136
8,size,2,r2,0.5084
8,size,3,r2,0.6508
8,size,4,r2,0.7427
8,size,mean,r2,0.6778
9,size,0,r2,0.8927
9,size,1,r2,0.6433
9,size,2,r2,0.5432
9,size,3,r2,0.6437
9,size,4,r2,0.7423
9,size,mean,r2,0.693
10,size,0,r2,0.8881
10,size,1,r2,0.6417
10,size,2,r2,0.55
10,size,3,r2,0.6691
10,size,4,r2,0.7495
10,size,mean,r2,0.6997
