epoch,family,target,metric,score
1,location,0,r2,0.0733
1,location,1,r2,0.1013
1,location,2,r2,0.3202
1,location,mean,r2,0.1649
2,location,0,r2,0.1219
2,location,1,r2,0.116
2,location,2,r2,0.3275
2,location,mean,r2,0.1885
3,location,0,r2,0.166
3,location,1,r2,0.1241
3,location,2,r2,0.3495
3,location,mean,r2,0.2132
4,location,0,r2,0.217
4,location,1,r2,0.1366
4,location,2,r2,0.3311
4,location,mean,r2,0.2282
5,location,0,r2,0.2278
5,location,1,r2,0.1219
5,location,2,r2,0.3774
5,location,mean,r2,0.2424
6,location,0,r2,0.3188
6,location,1,r2,0.1341
6,location,2,r2,0.357
6,location,mean,r2,0.27
7,location,0,r2,0.4035
7,location,1,r2,0.1286
7,location,2,r2,0.3515
7,location,mean,r2,0.2945
8,location,0,r2,0.4288
8,location,1,r2,0.1875
8,location,2,r2,0.3634
8,location,mean,r2,0.3266
9,location,0,r2,0.4659
9,location,1,r2,0.1727
9,location,2,r2,0.3593
9,location,mean,r2,0.3326
10,location,0,r2,0.46
10,location,1,r2,0.2013
10,location,2,r2,0.3468
10,location,mean,r2,0.336
