epoch,family,target,metric,score
1,density,0,r2,0.8064
1,density,1,r2,0.4488
1,density,2,r2,0.8885
1,density,3,r2,0.896
1,density,mean,r2,0.7599
2,density,0,r2,0.8203
2,density,1,r2,0.5281
2,density,2,r2,0.9249
2,density,3,r2,0.9147
2,density,mean,r2,0.797
3,density,0,r2,0.8158
3,density,1,r2,0.6089
3,density,2,r2,0.9308
3,density,3,r2,0.911
3,density,mean,r2,0.8166
4,density,0,r2,0.8118
4,density,1,r2,0.6343
4,density,2,r2,0.9343
4,density,3,r2,0.9237
4,density,mean,r2,0.826
5,density,0,r2,0.8069
5,density,1,r2,0.6426
5,density,2,r2,0.9382
5,density,3,r2,0.9233
5,density,mean,r2,0.8277
6,density,0,r2,0.8294
6,density,1,r2,0.6536
6,density,2,r2,0.9414
6,density,3,r2,0.9211
6,density,mean,r2,0.8364
7,density,0,r2,0.8322
7,density,1,r2,0.7094
7,density,2,r2,0.9448
7,density,3,r2,0.9273
7,density,mean,r2,0.8534
8,density,0,r2,0.8304
8,density,1,r2,0.7299
8,density,2,r2,0.946
8,density,3,r2,0.9203
8,density,mean,r2,0.8566
9,density,0,r2,0.8263
9,density,1,r2,0.7346
9,density,2,r2,0.9441
9,density,3,r2,0.9309
9,density,mean,r2,0.859
10,density,0,r2,0.8278
10,density,1,r2,0.7394
10,density,2,r2,0.9497
10,density,3,r2,0.9283
10,density,mean,r2,0.8613
