epoch,family,target,metric,score
1,radiomics,0,r2,0.7066
1,radiomics,1,r2,0.0486
1,radiomics,2,r2,0.5856
1,radiomics,mean,r2,0.4469
2,radiomics,0,r2,0.7788
2,radiomics,1,r2,0.0673
2,radiomics,2,r2,0.6672
2,radiomics,mean,r2,0.5044
3,radiomics,0,r2,0.7899
3,radiomics,1,r2,0.0821
3,radiomics,2,r2,0.6508
3,radiomics,mean,r2,0.5076
4,radiomics,0,r2,0.7779
4,radiomics,1,r2,0.0989
4,radiomics,2,r2,0.6521
4,radiomics,mean,r2,0.5096
5,radiomics,0,r2,0.7887
5,radiomics,1,r2,0.0736
5,radiomics,2,r2,0.6592
5,radiomics,mean,r2,0.5072
6,radiomics,0,r2,0.7638
6,radiomics,1,r2,0.0919
6,radiomics,2,r2,0.6837
6,radiomics,mean,r2,0.5131
7,radiomics,0,r2,0.8007
7,radiomics,1,r2,0.0977
7,radiomics,2,r2,0.6415
7,radiomics,mean,r2,0.5133
8,radiomics,0,r2,0.8035
8,radiomics,1,r2,0.112
8,radiomics,2,r2,0.6956
8,radiomics,mean,r2,0.537
9,radiomics,0,r2,0.8045
9,radiomics,1,r2,0.1144
9,radiomics,2,r2,0.6432
9,radiomics,mean,r2,0.5207
10,radiomics,0,r2,0.7937
10,radiomics,1,r2,0.0967
10,radiomics,2,r2,0.6966
10,radiomics,mean,r2,0.529
