epoch,family,target,metric,score
1,size,0,r2,0.6792
1,size,1,r2,0.2605
1,size,2,r2,0.387
1,size,3,r2,0.4368
1,size,4,r2,0.4894
1,size,mean,r2,0.4506
2,size,0,r2,0.7139
2,size,1,r2,0.3423
2,size,2,r2,0.4235
2,size,3,r2,0.5045
2,size,4,r2,0.5299
2,size,mean,r2,0.5028
3,size,0,r2,0.7426
3,size,1,r2,0.3807
3,size,2,r2,0.4513
3,size,3,r2,0.5265
3,size,4,r2,0.5513
3,size,mean,r2,0.5305
4,size,0,r2,0.7409
4,size,1,r2,0.3885
4,size,2,r2,0.4389
4,size,3,r2,0.5171
4,size,4,r2,0.5697
4,size,mean,r2,0.531
5,size,0,r2,0.7415
5,size,1,r2,0.3995
5,size,2,r2,0.4654
5,size,3,r2,0.5028
5,size,4,r2,0.5452
5,size,mean,r2,0.5309
6,size,0,r2,0.7602
6,size,1,r2,0.4121
6,size,2,r2,0.4644
6,size,3,r2,0.5328
6,size,4,r2,0.564
6,size,mean,r2,0.5467
7,size,0,r2,0.7698
7,size,1,r2,0.4365
7,size,2,r2,0.4801
7,size,3,r2,0.5576
7,size,4,r2,0.603
7,size,mean,r2,0.5694
8,size,0,r2,0.7629
8,size,1,r2,0.4336
8,size,2,r2,0.4881
8,size,3,r2,0.5467
8,size,4,r2,0.5936
8,size,mean,r2,0.565
9,size,0,r2,0.7729
9,size,1,r2,0.4457
9,size,2,r2,0.4971
9,size,3,r2,0.5649
9,size,4,r2,0.6065
9,size,mean,r2,0.5774
10,size,0,r2,0.7611
10,size,1,r2,0.446
10,size,2,r2,0.4864
10,size,3,r2,0.5421
10,size,4,r2,0.5959
10,size,mean,r2,0.5663
