epoch,family,target,metric,score
1,location,0,r2,0.1933
1,location,1,r2,0.284
1,location,2,r2,0.2724
1,location,mean,r2,0.2499
2,location,0,r2,0.2548
2,location,1,r2,0.3943
2,location,2,r2,0.3705
2,location,mean,r2,0.3399
3,location,0,r2,0.3053
3,location,1,r2,0.4299
3,location,2,r2,0.4062
3,location,mean,r2,0.3805
4,location,0,r2,0.3275
4,location,1,r2,0.431
4,location,2,r2,0.3924
4,location,mean,r2,0.3836
5,location,0,r2,0.3675
5,location,1,r2,0.4795
5,location,2,r2,0.4365
5,location,mean,r2,0.4278
6,location,0,r2,0.3499
6,location,1,r2,0.4914
6,location,2,r2,0.443
6,location,mean,r2,0.4281
7,location,0,r2,0.3786
7,location,1,r2,0.4414
7,location,2,r2,0.423
7,location,mean,r2,0.4143
8,location,0,r2,0.3562
8,location,1,r2,0.4666
8,location,2,r2,0.4669
8,location,mean,r2,0.4299
9,location,0,r2,0.3675
9,location,1,r2,0.4859
9,location,2,r2,0.4307
9,location,mean,r2,0.4281
10,location,0,r2,0.3433
10,location,1,r2,0.5025
10,location,2,r2,0.4837
10,location,mean,r2,0.4432
