epoch,family,target,metric,score
1,density,0,r2,0.308
1,density,1,r2,0.1229
1,density,2,r2,0.6584
1,density,3,r2,0.6144
1,density,mean,r2,0.4259
2,density,0,r2,0.3432
2,density,1,r2,0.1379
2,density,2,r2,0.7444
2,density,3,r2,0.6831
2,density,mean,r2,0.4772
3,density,0,r2,0.2968
3,density,1,r2,0.0934
3,density,2,r2,0.7404
3,density,3,r2,0.6908
3,density,mean,r2,0.4553
4,density,0,r2,0.3947
4,density,1,r2,0.1671
4,density,2,r2,0.7578
4,density,3,r2,0.7026
4,density,mean,r2,0.5055
5,density,0,r2,0.3508
5,density,1,r2,0.1668
5,density,2,r2,0.7544
5,density,3,r2,0.7118
5,density,mean,r2,0.496
6,density,0,r2,0.4062
6,density,1,r2,0.15
6,density,2,r2,0.7729
6,density,3,r2,0.7066
6,density,mean,r2,0.5089
7,density,0,r2,0.4159
7,density,1,r2,0.1778
7,density,2,r2,0.7815
7,density,3,r2,0.7253
7,density,mean,r2,0.5251
8,density,0,r2,0.4327
8,density,1,r2,0.1784
8,density,2,r2,0.7874
8,density,3,r2,0.7278
8,density,mean,r2,0.5316
9,density,0,r2,0.4252
9,density,1,r2,0.1678
9,density,2,r2,0.776
9,density,3,r2,0.7276
9,density,mean,r2,0.5242
10,density,0,r2,0.4188
10,density,1,r2,0.1785
10,density,2,r2,0.7968
10,density,3,r2,0.738
10,density,mean,r2,0.533
