epoch,family,target,metric,score
1,disease,Medical material,auroc,0.7035
1,disease,Arterial wall calcification,auroc,0.7596
1,disease,Cardiomegaly,auroc,0.8476
1,disease,Pericardial effusion,auroc,0.7515
1,disease,Coronary artery wall calcification,auroc,0.7447
1,disease,Hiatal hernia,auroc,0.6328
1,disease,Lymphadenopathy,auroc,0.6614
1,disease,Emphysema,auroc,0.643
1,disease,Atelectasis,auroc,0.6469
1,disease,Lung nodule,auroc,0.5924
1,disease,Lung opacity,auroc,0.6519
1,disease,Pulmonary fibrotic sequela,auroc,0.5801
1,disease,Pleural effusion,auroc,0.8759
1,disease,Mosaic attenuation pattern,auroc,0.745
1,disease,Peribronchial thickening,auroc,0.6403
1,disease,Consolidation,auroc,0.6962
1,disease,Bronchiectasis,auroc,0.6009
1,disease,Interlobular septal thickening,auroc,0.7613
1,disease,macro,auroc,0.6964
1,disease,micro,auroc,0.7027
2,disease,Medical material,auroc,0.7033
2,disease,Arterial wall calcification,auroc,0.7841
2,disease,Cardiomegaly,auroc,0.843
2,disease,Pericardial effusion,auroc,0.7549
2,disease,Coronary artery wall calcification,auroc,0.7744
2,disease,Hiatal hernia,auroc,0.6488
2,disease,Lymphadenopathy,auroc,0.6586
2,disease,Emphysema,auroc,0.6742
2,disease,Atelectasis,auroc,0.6555
2,disease,Lung nodule,auroc,0.5982
2,disease,Lung opacity,auroc,0.6451
2,disease,Pulmonary fibrotic sequela,auroc,0.6012
2,disease,Pleural effusion,auroc,0.88
2,disease,Mosaic attenuation pattern,auroc,0.7473
2,disease,Peribronchial thickening,auroc,0.6722
2,disease,Consolidation,auroc,0.6933
2,disease,Bronchiectasis,auroc,0.643
2,disease,Interlobular septal thickening,auroc,0.758
2,disease,macro,auroc,0.7075
2,disease,micro,auroc,0.707
3,disease,Medical material,auroc,0.7098
3,disease,Arterial wall calcification,auroc,0.7912
3,disease,Cardiomegaly,auroc,0.8638
3,disease,Pericardial effusion,auroc,0.7609
3,disease,Coronary artery wall calcification,auroc,0.7735
3,disease,Hiatal hernia,auroc,0.6589
3,disease,Lymphadenopathy,auroc,0.6692
3,disease,Emphysema,auroc,0.6841
3,disease,Atelectasis,auroc,0.6496
3,disease,Lung nodule,auroc,0.597
3,disease,Lung opacity,auroc,0.6472
3,disease,Pulmonary fibrotic sequela,auroc,0.6133
3,disease,Pleural effusion,auroc,0.8874
3,disease,Mosaic attenuation pattern,auroc,0.7661
3,disease,Peribronchial thickening,auroc,0.6715
3,disease,Consolidation,auroc,0.6993
3,disease,Bronchiectasis,auroc,0.6492
3,disease,Interlobular septal thickening,auroc,0.7634
3,disease,macro,auroc,0.7142
3,disease,micro,auroc,0.7171
4,disease,Medical material,auroc,0.7092
