epoch,family,target,metric,score
1,disease,Medical material,auroc,0.9256
1,disease,Arterial wall calcification,auroc,0.9314
1,disease,Cardiomegaly,auroc,0.9258
1,disease,Pericardial effusion,auroc,0.8594
1,disease,Coronary artery wall calcification,auroc,0.9341
1,disease,Hiatal hernia,auroc,0.7139
1,disease,Lymphadenopathy,auroc,0.76
1,disease,Emphysema,auroc,0.8025
1,disease,Atelectasis,auroc,0.806
1,disease,Lung nodule,auroc,0.7402
1,disease,Lung opacity,auroc,0.8746
1,disease,Pulmonary fibrotic sequela,auroc,0.7428
1,disease,Pleural effusion,auroc,0.9683
1,disease,Mosaic attenuation pattern,auroc,0.8825
1,disease,Peribronchial thickening,auroc,0.812
1,disease,Consolidation,auroc,0.9218
1,disease,Bronchiectasis,auroc,0.774
1,disease,Interlobular septal thickening,auroc,0.8808
1,disease,macro,auroc,0.8475
1,disease,micro,auroc,0.8605
2,disease,Medical material,auroc,0.9267
2,disease,Arterial wall calcification,auroc,0.9301
2,disease,Cardiomegaly,auroc,0.9305
2,disease,Pericardial effusion,auroc,0.8543
2,disease,Coronary artery wall calcification,auroc,0.9343
2,disease,Hiatal hernia,auroc,0.7204
2,disease,Lymphadenopathy,auroc,0.7572
2,disease,Emphysema,auroc,0.8059
2,disease,Atelectasis,auroc,0.8164
2,disease,Lung nodule,auroc,0.7379
2,disease,Lung opacity,auroc,0.8728
2,disease,Pulmonary fibrotic sequela,auroc,0.7465
2,disease,Pleural effusion,auroc,0.9689
2,disease,Mosaic attenuation pattern,auroc,0.8906
2,disease,Peribronchial thickening,auroc,0.7998
2,disease,Consolidation,auroc,0.917
2,disease,Bronchiectasis,auroc,0.8032
2,disease,Interlobular septal thickening,auroc,0.8752
2,disease,macro,auroc,0.8493
2,disease,micro,auroc,0.8607
3,disease,Medical material,auroc,0.9275
3,disease,Arterial wall calcification,auroc,0.9295
3,disease,Cardiomegaly,auroc,0.9309
3,disease,Pericardial effusion,auroc,0.8598
3,disease,Coronary artery wall calcification,auroc,0.9354
3,disease,Hiatal hernia,auroc,0.7197
3,disease,Lymphadenopathy,auroc,0.7521
3,disease,Emphysema,auroc,0.8084
3,disease,Atelectasis,auroc,0.8183
3,disease,Lung nodule,auroc,0.7429
3,disease,Lung opacity,auroc,0.8697
3,disease,Pulmonary fibrotic sequela,auroc,0.7455
3,disease,Pleural effusion,auroc,0.9682
3,disease,Mosaic attenuation pattern,auroc,0.8856
3,disease,Peribronchial thickening,auroc,0.8066
3,disease,Consolidation,auroc,0.9206
3,disease,Bronchiectasis,auroc,0.8019
3,disease,Interlobular septal thickening,auroc,0.8861
3,disease,macro,auroc,0.8505
3,disease,micro,auroc,0.8572
4,disease,Medical material,auroc,0.93
4,disease,Arterial wall calcification,auroc,0.9303
4,disease,Cardiomegaly,auroc,0.93
4,disease,Pericardial effusion,auroc,0.8682
4,disease,Coronary artery wall calcification,auroc,0.935
4,disease,Hiatal hernia,auroc,0.7115
4,disease,Lymphadenopathy,auroc,0.7586
4,disease,Emphysema,auroc,0.8033
4,disease,Atelectasis,auroc,0.8199
4,disease,Lung nodule,auroc,0.7425
4,disease,Lung opacity,auroc,0.8748
4,disease,Pulmonary fibrotic sequela,auroc,0.7458
4,disease,Pleural effusion,auroc,0.9688
4,disease,Mosaic attenuation pattern,auroc,0.8881
4,disease,Peribronchial thickening,auroc,0.8087
4,disease,Consolidation,auroc,0.9212
4,disease,Bronchiectasis,auroc,0.8056
4,disease,Interlobular septal thickening,auroc,0.8774
4,disease,macro,auroc,0.8511
4,disease,micro,auroc,0.8615
5,disease,Medical material,auroc,0.9264
5,disease,Arterial wall calcification,auroc,0.9296
5,disease,Cardiomegaly,auroc,0.9281
5,disease,Pericardial effusion,auroc,0.8505
5,disease,Coronary artery wall calcification,auroc,0.9326
5,disease,Hiatal hernia,auroc,0.7094
5,disease,Lymphadenopathy,auroc,0.758
5,disease,Emphysema,auroc,0.8106
5,disease,Atelectasis,auroc,0.8168
5,disease,Lung nodule,auroc,0.7347
5,disease,Lung opacity,auroc,0.8699
5,disease,Pulmonary fibrotic sequela,auroc,0.7467
5,disease,Pleural effusion,auroc,0.9686
5,disease,Mosaic attenuation pattern,auroc,0.895
5,disease,Peribronchial thickening,auroc,0.8065
5,disease,Consolidation,auroc,0.9225
5,disease,Bronchiectasis,auroc,0.8111
5,disease,Interlobular septal thickening,auroc,0.8795
5,disease,macro,auroc,0.8498
5,disease,micro,auroc,0.8595
6,disease,Medical material,auroc,0.9354
6,disease,Arterial wall calcification,auroc,0.9299
6,disease,Cardiomegaly,auroc,0.9339
6,disease,Pericardial effusion,auroc,0.8569
6,disease,Coronary artery wall calcification,auroc,0.9331
6,disease,Hiatal hernia,auroc,0.7179
6,disease,Lymphadenopathy,auroc,0.7549
6,disease,Emphysema,auroc,0.8147
6,disease,Atelectasis,auroc,0.8182
6,disease,Lung nodule,auroc,0.7386
6,disease,Lung opacity,auroc,0.8689
6,disease,Pulmonary fibrotic sequela,auroc,0.7518
6,disease,Pleural effusion,auroc,0.967
6,disease,Mosaic attenuation pattern,auroc,0.8867
6,disease,Peribronchial thickening,auroc,0.8097
6,disease,Consolidation,auroc,0.923
6,disease,Bronchiectasis,auroc,0.7981
6,disease,Interlobular septal thickening,auroc,0.882
6,disease,macro,auroc,0.8512
6,disease,micro,auroc,0.8616
7,disease,Medical material,auroc,0.9288
7,disease,Arterial wall calcification,auroc,0.9287
7,disease,Cardiomegaly,auroc,0.9303
7,disease,Pericardial effusion,auroc,0.856
7,disease,Coronary artery wall calcification,auroc,0.9308
7,disease,Hiatal hernia,auroc,0.7135
7,disease,Lymphadenopathy,auroc,0.7587
7,disease,Emphysema,auroc,0.8054
7,disease,Atelectasis,auroc,0.8156
7,disease,Lung nodule,auroc,0.7264
7,disease,Lung opacity,auroc,0.8707
7,disease,Pulmonary fibrotic sequela,auroc,0.7549
7,disease,Pleural effusion,auroc,0.9692
7,disease,Mosaic attenuation pattern,auroc,0.8896
7,disease,Peribronchial thickening,auroc,0.8073
7,disease,Consolidation,auroc,0.9238
7,disease,Bronchiectasis,auroc,0.8075
7,disease,Interlobular septal thickening,auroc,0.8869
7,disease,macro,auroc,0.8502
7,disease,micro,auroc,0.8589
8,disease,Medical material,auroc,0.9338
8,disease,Arterial wall calcification,auroc,0.9294
8,disease,Cardiomegaly,auroc,0.9291
8,disease,Pericardial effusion,auroc,0.8586
8,disease,Coronary artery wall calcification,auroc,0.9308
8,disease,Hiatal hernia,auroc,0.7133
8,disease,Lymphadenopathy,auroc,0.7611
