epoch,family,target,metric,score
1,radiomics,0,r2,0.9105
1,radiomics,1,r2,0.2297
1,radiomics,2,r2,0.86
1,radiomics,mean,r2,0.6667
2,radiomics,0,r2,0.9171
2,radiomics,1,r2,0.3657
2,radiomics,2,r2,0.8583
2,radiomics,mean,r2,0.7137
3,radiomics,0,r2,0.923
3,radiomics,1,r2,0.4045
3,radiomics,2,r2,0.8903
3,radiomics,mean,r2,0.7393
4,radiomics,0,r2,0.9269
4,radiomics,1,r2,0.4344
4,radiomics,2,r2,0.8947
4,radiomics,mean,r2,0.752
5,radiomics,0,r2,0.9294
5,radiomics,1,r2,0.4424
5,radiomics,2,r2,0.9013
5,radiomics,mean,r2,0.7577
6,radiomics,0,r2,0.9259
6,radiomics,1,r2,0.3986
6,radiomics,2,r2,0.8989
6,radiomics,mean,r2,0.7411
7,radiomics,0,r2,0.9292
7,radiomics,1,r2,0.4374
7,radiomics,2,r2,0.8984
7,radiomics,mean,r2,0.755
8,radiomics,0,r2,0.9296
8,radiomics,1,r2,0.4716
8,radiomics,2,r2,0.9121
8,radiomics,mean,r2,0.7711
9,radiomics,0,r2,0.929
9,radiomics,1,r2,0.5263
9,radiomics,2,r2,0.9058
9,radiomics,mean,r2,0.787
10,radiomics,0,r2,0.932
10,radiomics,1,r2,0.4959
10,radiomics,2,r2,0.9083
10,radiomics,mean,r2,0.7787
