epoch,family,target,metric,score
1,location,0,r2,0.076
1,location,1,r2,0.0979
1,location,2,r2,0.298
1,location,mean,r2,0.1573
2,location,0,r2,0.0865
2,location,1,r2,0.1118
2,location,2,r2,0.3416
2,location,mean,r2,0.18
3,location,0,r2,0.1126
3,location,1,r2,0.1076
3,location,2,r2,0.3401
3,location,mean,r2,0.1867
4,location,0,r2,0.1264
4,location,1,r2,0.1297
4,location,2,r2,0.3466
4,location,mean,r2,0.2009
5,location,0,r2,0.1235
5,location,1,r2,0.1334
5,location,2,r2,0.37
5,location,mean,r2,0.209
6,location,0,r2,0.09
6,location,1,r2,0.1049
6,location,2,r2,0.3587
6,location,mean,r2,0.1846
7,location,0,r2,0.1856
7,location,1,r2,0.1226
7,location,2,r2,0.3643
7,location,mean,r2,0.2242
8,location,0,r2,0.1494
8,location,1,r2,0.1377
8,location,2,r2,0.3819
8,location,mean,r2,0.223
9,location,0,r2,0.18
9,location,1,r2,0.11
9,location,2,r2,0.3615
9,location,mean,r2,0.2172
10,location,0,r2,0.1527
10,location,1,r2,0.143
10,location,2,r2,0.3817
10,location,mean,r2,0.2258
