epoch,family,target,metric,score
1,density,0,r2,0.8159
1,density,1,r2,0.5744
1,density,2,r2,0.904
1,density,3,r2,0.9032
1,density,mean,r2,0.7994
2,density,0,r2,0.8244
2,density,1,r2,0.6779
2,density,2,r2,0.9194
2,density,3,r2,0.9136
2,density,mean,r2,0.8338
3,density,0,r2,0.8317
3,density,1,r2,0.7599
3,density,2,r2,0.9356
3,density,3,r2,0.9149
3,density,mean,r2,0.8605
4,density,0,r2,0.8278
4,density,1,r2,0.7824
4,density,2,r2,0.9425
4,density,3,r2,0.9227
4,density,mean,r2,0.8688
5,density,0,r2,0.8032
5,density,1,r2,0.7907
5,density,2,r2,0.9525
5,density,3,r2,0.9278
5,density,mean,r2,0.8685
6,density,0,r2,0.8356
6,density,1,r2,0.8002
6,density,2,r2,0.9516
6,density,3,r2,0.9292
6,density,mean,r2,0.8791
7,density,0,r2,0.8394
7,density,1,r2,0.8205
7,density,2,r2,0.9512
7,density,3,r2,0.9347
7,density,mean,r2,0.8864
8,density,0,r2,0.8354
8,density,1,r2,0.821
8,density,2,r2,0.9541
8,density,3,r2,0.9296
8,density,mean,r2,0.885
9,density,0,r2,0.8295
9,density,1,r2,0.8203
9,density,2,r2,0.9571
9,density,3,r2,0.9341
9,density,mean,r2,0.8852
10,density,0,r2,0.826
10,density,1,r2,0.8215
10,density,2,r2,0.9454
10,density,3,r2,0.9311
10,density,mean,r2,0.881
