epoch,family,target,metric,score
1,size,0,r2,0.845
1,size,1,r2,0.4966
1,size,2,r2,0.4712
1,size,3,r2,0.62
1,size,4,r2,0.6802
1,size,mean,r2,0.6226
2,size,0,r2,0.8656
2,size,1,r2,0.5169
2,size,2,r2,0.4787
2,size,3,r2,0.616
2,size,4,r2,0.704
2,size,mean,r2,0.6362
3,size,0,r2,0.8595
3,size,1,r2,0.5694
3,size,2,r2,0.5037
3,size,3,r2,0.6394
3,size,4,r2,0.7193
3,size,mean,r2,0.6582
4,size,0,r2,0.8704
4,size,1,r2,0.5842
4,size,2,r2,0.52
4,size,3,r2,0.6417
4,size,4,r2,0.7358
4,size,mean,r2,0.6704
5,size,0,r2,0.8766
5,size,1,r2,0.5937
5,size,2,r2,0.4962
5,size,3,r2,0.6239
5,size,4,r2,0.7358
5,size,mean,r2,0.6652
6,size,0,r2,0.8672
6,size,1,r2,0.6131
6,size,2,r2,0.5296
6,size,3,r2,0.6441
6,size,4,r2,0.7374
6,size,mean,r2,0.6783
7,size,0,r2,0.8836
7,size,1,r2,0.6281
7,size,2,r2,0.5323
7,size,3,r2,0.6482
7,size,4,r2,0.7337
7,size,mean,r2,0.6852
8,size,0,r2,0.8682
8,size,1,r2,0.6049
8,size,2,r2,0.5115
8,size,3,r2,0.6302
8,size,4,r2,0.7367
8,size,mean,r2,0.6703
9,size,0,r2,0.8855
9,size,1,r2,0.6166
9,size,2,r2,0.5273
9,size,3,r2,0.6322
9,size,4,r2,0.7469
9,size,mean,r2,0.6817
10,size,0,r2,0.8759
10,size,1,r2,0.6168
10,size,2,r2,0.5351
10,size,3,r2,0.6421
10,size,4,r2,0.7425
10,size,mean,r2,0.6825
